Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 US Open R128,L vs Thompson,57,72,0.8,18.6%,23.5%,43,64,0.7,16.2%,24.1%,7.5%,6.0%,1.1,12.1%,11.4%
2021 Wimbledon R64,L vs Kyrgios,58,28,2.1,28.7%,13.9%,41,25,1.6,27.0%,16.4%,19.1%,6.6%,4.4,23.8%,5.4%
2021 Wimbledon R128,W vs Londero,48,36,1.3,19.1%,14.3%,31,33,0.9,14.4%,15.3%,6.9%,5.6%,1.0,10.0%,10.4%
2021 Roland Garros R64,L vs Sinner,28,33,0.8,13.1%,15.4%,28,33,0.8,14.3%,16.8%,,,1.4,14.0%,10.3%
2021 Roland Garros R128,W vs Gojowczyk,36,49,0.7,14.0%,19.1%,36,49,0.7,15.4%,20.9%,,,0.8,12.8%,15.2%
2021 Australian Open R128,L vs Karatsev,5,33,0.2,3.2%,21.3%,5,33,0.2,3.8%,24.8%,,,0.9,13.5%,14.8%
2020 Roland Garros R128,L vs Lajovic,35,46,0.8,13.4%,17.6%,35,46,0.8,13.8%,18.2%,,,1.3,16.4%,13.0%
2020 Rio De Janeiro F,L vs Garin,29,23,1.3,18.2%,14.5%,23,19,1.2,16.4%,13.6%,5.7%,9.3%,2.4,13.8%,5.7%
2020 Rio De Janeiro SF,W vs Balazs,49,37,1.3,20.2%,15.3%,44,35,1.3,19.8%,15.8%,15.3%,4.5%,1.3,13.2%,9.9%
2019 Hamburg CH R16,L vs Van De Zandschulp,8,22,0.4,8.5%,23.4%,6,19,0.3,7.2%,22.9%,7.2%,0.0%,1.1,19.1%,17.0%
2019 Barletta CH F,W vs Milojevic,22,29,0.8,12.2%,16.1%,16,26,0.6,9.5%,15.4%,5.3%,4.1%,0.8,18.3%,23.9%
Career (11 matches),,375,408,0.9,16.1%,17.6%,308,382,0.8,14.9%,18.5%,5.9%,3.3%,1.2,14.7%,12.1%
