Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Rome R128,W vs Paganetti,82.3%,60.8%,3.2%,0/2,2.44,0.0%,97.2%,48.6%,2.8%,2.44,0.0%,80.0%,87.5%,5.0%,2.46,0.0%
2023 Monastir R32,W vs Rosatello,78.2%,61.8%,3.4%,3/0,2.41,8.6%,76.5%,59.0%,2.0%,2.34,11.6%,96.7%,65.5%,6.7%,2.66,0.0%
2023 Wimbledon R128,L vs Kontaveit,71.2%,50.0%,13.7%,4/6,2.58,4.0%,65.0%,61.5%,17.5%,2.63,5.4%,89.7%,38.5%,10.3%,2.45,0.0%
2021 Courmayeur R16,L vs Paolini,76.1%,49.0%,6.0%,3/1,2.78,6.4%,78.2%,53.5%,3.6%,2.98,8.6%,72.7%,25.0%,18.2%,2.20,0.0%
Career (4 matches),,76.8%,55.9%,6.6%,52.6%,2.54,4.8%,78.6%,55.2%,6.0%,2.57,6.3%,87.8%,57.0%,8.9%,2.45,0.0%
