Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Marina Bassols Ribera [ESP],6,0,100.0%,2,2,0,100.0%,2019,2025,2,1.11,0.0%,7.3%,70.7%,50.6%,38.9%,47.2%,58.7%,35.3%,72.7%
6,Emiliana Arango [COL],2,4,33.3%,2,1,1,50.0%,2021,2025,4,0.96,0.3%,3.9%,76.8%,51.0%,36.1%,47.6%,50.2%,57.6%,50.0%
5,Raluka Serban [CYP],4,1,80.0%,2,1,1,50.0%,2017,2025,2,1.15,0.0%,6.6%,76.4%,57.6%,30.2%,51.1%,56.5%,64.7%,51.6%
5,Sachia Vickery [USA],4,1,80.0%,1,1,0,100.0%,2023,2025,5,1.18,0.6%,5.9%,66.4%,62.4%,45.4%,56.7%,50.9%,28.0%,55.6%
5,Andrea Lazaro Garcia [ESP],1,4,20.0%,1,0,1,0.0%,2020,2025,1,0.68,0.0%,3.8%,73.6%,46.2%,35.7%,43.4%,38.6%,25.0%,66.7%
5,Anastasia Grymalska [ITA],0,5,0.0%,1,1,0,100.0%,2016,2019,0,,,,,,,,,,
4,Diane Parry [FRA],1,3,25.0%,0,0,0,-,2019,2026,2,0.85,0.0%,8.0%,69.9%,58.8%,26.5%,49.1%,43.1%,52.4%,31.6%
4,Priscilla Hon [AUS],2,2,50.0%,1,1,0,100.0%,2023,2025,3,1.00,1.0%,3.6%,75.6%,59.7%,39.6%,54.8%,45.2%,58.1%,44.0%
4,Chloe Paquet [FRA],2,2,50.0%,2,2,0,100.0%,2021,2024,0,,,,,,,,,,
4,Isabella Shinikova [BUL],2,2,50.0%,3,1,2,33.3%,2017,2022,1,1.21,0.0%,7.8%,81.4%,62.7%,36.8%,57.8%,50.9%,60.0%,57.1%
4,Martina Di Giuseppe [ITA],0,4,0.0%,1,0,1,0.0%,2017,2022,0,,,,,,,,,,
4,Susan Bandecchi [SUI],1,3,25.0%,1,0,1,0.0%,2019,2021,0,,,,,,,,,,
4,Marie Temin [FRA],3,1,75.0%,1,0,1,0.0%,2017,2019,0,,,,,,,,,,
3,Oksana Selekhmeteva [RUS],0,3,0.0%,0,0,0,-,2021,2025,1,0.54,0.0%,2.6%,76.9%,26.7%,22.2%,25.6%,40.0%,36.4%,33.3%
3,Linda Klimovicova [CZE],1,2,33.3%,0,0,0,-,2023,2025,2,0.84,0.0%,6.0%,80.5%,52.5%,27.6%,47.7%,43.8%,50.0%,66.7%
