Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Rome R128,W vs Paganetti,1.02,1.26,54.3,3.5,0.0%,50.0%,0.0%,53.3%,59.4%,60.0%
2023 Monastir R32,W vs Rosatello,1.03,1.17,65.8,9.5,2.1%,57.4%,0.0%,45.0%,57.8%,52.4%
2023 Wimbledon R128,L vs Kontaveit,0.91,0.76,56.8,2.1,0.0%,57.1%,2.9%,44.1%,42.1%,40.0%
2021 Courmayeur R16,L vs Paolini,0.89,0.70,51.2,3.2,0.0%,48.3%,0.0%,53.8%,37.1%,40.6%
2019 W25 Olomouc R16,L vs Detiuc,0.94,0.77,58.6,2.9,-,41.7%,-,50.0%,39.3%,50.0%
2019 W25 Klosters R16,W vs Husaric,1.10,1.45,43.6,2.5,-,58.3%,-,55.0%,60.0%,53.3%
2019 W25 Klosters R32,W vs Vismane,1.32,1.62,35.4,2.4,-,51.7%,-,55.6%,56.7%,57.1%
2019 W25 Grado R32,W vs Pieri,1.01,1.23,58.0,4.6,-,57.1%,-,53.8%,63.6%,43.6%
2019 W25 Santa Margherita Di Pula R16,L vs Pieri,0.98,0.91,79.8,5.1,0.0%,50.8%,0.0%,41.4%,47.8%,52.4%
2019 W25 Santa Margherita Di Pula R32,W vs Traversi,0.88,2.15,34.9,2.0,0.0%,76.2%,0.0%,63.2%,88.9%,56.3%
2019 W25 Santa Margherita Di Pula R16,L vs Grymalska,1.01,0.77,52.0,2.4,0.0%,40.0%,0.0%,45.5%,42.9%,44.1%
2019 W25 Santa Margherita Di Pula R32,W vs Rosatello,1.11,1.74,39.0,2.0,6.7%,70.0%,3.6%,53.6%,52.2%,68.4%
2019 W25 Santa Margherita Di Pula QF,L vs Kan,0.79,0.60,43.1,2.0,0.0%,46.2%,0.0%,40.9%,48.4%,36.7%
2019 W25 Santa Margherita Di Pula R16,W vs Lukas,1.11,1.16,72.6,3.1,0.0%,48.1%,0.0%,62.5%,44.0%,51.1%
2019 W25 Santa Margherita Di Pula R32,W vs Lemoine,1.05,1.18,62.3,2.1,0.0%,41.7%,0.0%,63.6%,56.1%,51.2%
2019 W25 Moscow R32,W vs Pribylova,1.06,1.29,61.5,2.0,2.4%,56.1%,0.0%,60.0%,39.0%,63.4%
2019 W25 Petit Bourg Guadeloupe R32,L vs Gleason,0.91,0.76,56.2,2.7,0.0%,56.3%,2.2%,57.8%,41.5%,29.7%
2017 Castellon $15K R32,L vs Maristany Zuleta De Reales,0.86,0.86,77.6,4.1,0.0%,53.2%,0.0%,45.0%,52.0%,48.9%
2017 Sunderland $15K R32,L vs William,0.84,0.68,44.1,2.7,0.0%,54.5%,0.0%,45.2%,38.9%,42.4%
2017 Wirral $15K R16,L vs Grey,0.86,0.63,46.5,2.0,0.0%,56.0%,0.0%,40.9%,31.4%,44.1%
2024 (1 matches),,1.02,1.26,54.3,3.5,0.0%,50.0%,0.0%,53.3%,59.4%,60.0%
2023 (2 matches),,0.97,0.97,61.8,3.4,1.2%,57.3%,1.4%,44.6%,50.6%,46.8%
2021 (1 matches),,0.89,0.70,51.2,3.2,0.0%,48.3%,0.0%,53.8%,37.1%,40.6%
2019 (13 matches),,1.02,1.10,57.0,2.5,0.6%,52.4%,0.5%,53.7%,50.7%,49.8%
2017 (42 matches),,1.01,1.05,55.2,2.5,0.5%,51.5%,0.4%,52.4%,48.9%,50.4%
Career (78 matches),,1.02,1.04,54.8,2.5,0.6%,51.5%,0.6%,51.6%,49.6%,50.1%
