Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2024 Rome R128,W vs Paganetti,12.5%,14.1%,48.1%,10.4%,12.5%,46.5%,31.8%,26.9%,100.0%,25.0%,25.0%,55.6%,0.0%,0.0%,-,97
2023 Monastir R32,W vs Rosatello,17.2%,17.2%,45.5%,17.7%,17.7%,45.1%,29.6%,51.4%,60.0%,21.1%,21.1%,46.7%,27.3%,37.5%,0.0%,65
2023 Wimbledon R128,L vs Kontaveit,23.2%,27.5%,38.0%,17.8%,24.4%,40.5%,15.8%,34.6%,33.3%,38.1%,38.1%,30.8%,0.0%,20.0%,0.0%,47
2021 Courmayeur R16,L vs Paolini,12.7%,14.5%,44.7%,12.5%,15.0%,45.7%,45.0%,45.0%,0.0%,14.3%,14.3%,41.7%,0.0%,33.3%,0.0%,-23
Career (4 matches),,16.7%,18.5%,44.2%,14.9%,17.4%,44.6%,30.7%,40.2%,57.1%,25.8%,25.8%,42.9%,9.7%,22.9%,0.0%,107
