Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Rome R128,W vs Paganetti,80% (8/10),88% (7/8),3/5,45% (5/11),0% (0/5),4/6,1/1,1/1,1/1,0/0
2023 Monastir R32,W vs Rosatello,71% (10/14),90% (9/10),3/6,50% (7/14),14% (1/7),4/8,1/1,0/0,0/0,0/0
2023 Wimbledon R128,L vs Kontaveit,60% (6/10),33% (2/6),0/4,60% (6/10),33% (2/6),0/2,0/0,0/0,0/0,0/0
2021 Courmayeur R16,L vs Paolini,36% (4/11),75% (3/4),1/3,45% (5/11),0% (0/5),3/3,0/0,2/4,0/0,2/3
2019 W25 Olomouc R16,L vs Detiuc,33% (3/9),100% (3/3),1/5,80% (8/10),25% (2/8),1/3,0/0,0/1,0/0,0/1
2019 W25 Klosters R16,W vs Husaric,70% (7/10),86% (6/7),1/1,20% (2/10),0% (0/2),3/4,1/2,0/0,0/0,0/0
2019 W25 Klosters R32,W vs Vismane,60% (6/10),100% (6/6),2/3,45% (5/11),20% (1/5),4/5,1/5,0/0,0/1,0/0
2019 W25 Grado R32,W vs Pieri,53% (8/15),88% (7/8),2/4,43% (6/14),33% (2/6),3/5,0/1,0/0,0/1,0/0
2019 W25 Santa Margherita Di Pula R16,L vs Pieri,53% (8/15),88% (7/8),4/8,80% (12/15),25% (3/12),2/6,0/0,0/1,0/0,0/0
2019 W25 Santa Margherita Di Pula R32,W vs Traversi,100% (6/6),100% (6/6),1/1,29% (2/7),50% (1/2),5/6,2/2,0/0,1/1,0/0
2019 W25 Santa Margherita Di Pula R16,L vs Grymalska,50% (4/8),50% (2/4),1/5,78% (7/9),14% (1/7),0/2,0/0,0/1,0/0,0/1
2019 W25 Santa Margherita Di Pula R32,W vs Rosatello,63% (5/8),100% (5/5),1/2,22% (2/9),0% (0/2),4/5,2/2,0/0,1/1,0/0
2019 W25 Santa Margherita Di Pula QF,L vs Kan,56% (5/9),60% (3/5),3/5,67% (6/9),0% (0/6),1/3,0/0,1/2,0/0,1/1
2019 W25 Santa Margherita Di Pula R16,W vs Lukas,53% (8/15),88% (7/8),2/5,47% (7/15),29% (2/7),3/5,0/0,0/0,0/0,0/0
2019 W25 Santa Margherita Di Pula R32,W vs Lemoine,78% (7/9),86% (6/7),3/4,50% (5/10),20% (1/5),4/6,2/2,0/0,1/1,0/0
2019 W25 Moscow R32,W vs Pribylova,50% (5/10),100% (5/5),1/3,40% (4/10),25% (1/4),3/4,0/0,2/2,0/0,0/0
2019 W25 Petit Bourg Guadeloupe R32,L vs Gleason,23% (3/13),67% (2/3),0/4,50% (7/14),29% (2/7),2/2,1/1,0/1,0/0,0/1
2017 Castellon $15K R32,L vs Maristany Zuleta De Reales,64% (9/14),78% (7/9),4/7,53% (8/15),0% (0/8),3/7,1/1,1/2,0/0,0/1
2017 Sunderland $15K R32,L vs William,45% (5/11),60% (3/5),1/5,55% (6/11),0% (0/6),2/3,1/1,0/1,0/0,0/0
2017 Wirral $15K R16,L vs Grey,38% (3/8),33% (1/3),0/4,63% (5/8),0% (0/5),0/1,0/0,1/2,0/0,0/1
2024 (1 matches),,80.0%,87.5%,60.0%,45.5%,0.0%,66.7%,100.0%,100.0%,100.0%,-
2023 (2 matches),,66.7%,68.8%,30.0%,54.2%,23.1%,40.0%,100.0%,-,-,-
2021 (1 matches),,36.4%,75.0%,33.3%,45.5%,0.0%,100.0%,-,50.0%,-,66.7%
2019 (13 matches),,54.7%,86.7%,44.0%,51.0%,21.9%,62.5%,60.0%,37.5%,60.0%,25.0%
2017 (42 matches),,59.5%,82.2%,44.5%,55.1%,15.5%,59.6%,75.7%,51.2%,61.1%,52.6%
Career (78 matches),,59.5%,82.8%,46.3%,54.7%,15.2%,57.4%,73.6%,44.4%,69.7%,45.5%
