Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,9,4,5,44.4%,9-14,39.1%,106-117,47.5%,3-3,50.0%,9,55.9%,38.7%,0.2%,3.4%,78.2%,54.2%,41.6%,51.5%,46.4%,49.1%,0.96,QF (2x)
2025,35,20,15,57.1%,43-37,53.8%,380-357,51.6%,3-4,42.9%,35,54.3%,49.2%,0.5%,4.9%,72.7%,56.6%,38.5%,51.7%,49.6%,50.7%,1.03,F (Rovereto 125)
2024,36,21,15,58.3%,43-35,55.1%,379-340,52.7%,3-3,50.0%,11,58.0%,40.0%,0.3%,3.8%,73.8%,55.2%,46.4%,52.9%,46.1%,49.6%,0.98,W (W50 Montemor-o-Novo)
2023,34,24,10,70.6%,50-24,67.6%,378-295,56.2%,5-1,83.3%,7,53.8%,33.3%,0.6%,3.7%,74.3%,54.0%,46.4%,52.0%,44.2%,48.2%,0.92,W (2x)
2022,51,31,20,60.8%,66-44,60.0%,542-450,54.6%,5-6,45.5%,5,52.1%,23.9%,1.5%,5.6%,71.9%,53.9%,41.1%,50.3%,39.2%,45.2%,0.79,W (3x)
2021,46,31,15,67.4%,69-37,65.1%,550-417,56.9%,3-6,33.3%,0,,,,,,,,,,,,W (2x)
2020,10,4,6,40.0%,10-13,43.5%,102-111,47.9%,0-1,0.0%,0,,,,,,,,,,,,QF (W25+H Figueira Da Foz)
2019,43,22,21,51.2%,49-45,52.1%,441-400,52.4%,3-3,50.0%,0,,,,,,,,,,,,W (W15 Monastir)
2018,52,29,23,55.8%,63-51,55.3%,536-505,51.5%,5-4,55.6%,0,,,,,,,,,,,,F (2x)
2017,59,32,27,54.2%,72-58,55.4%,596-549,52.1%,7-6,53.8%,0,,,,,,,,,,,,W (Hammamet $15K)
2016,25,12,13,48.0%,26-30,46.4%,252-249,50.3%,0-1,0.0%,0,,,,,,,,,,,,F (Schio $10K)
2015,23,11,12,47.8%,24-25,49.0%,217-217,50.0%,2-2,50.0%,0,,,,,,,,,,,,QF (2x)
2014,8,2,6,25.0%,4-10,28.6%,49-64,43.4%,0-0,-,0,,,,,,,,,,,,R16 (2x)
Career,431,243,188,56.4%,528-423,55.5%,4528-4071,52.7%,39-40,49.4%,67,54.9%,42.7%,0.5%,4.4%,73.9%,55.5%,41.2%,51.8%,47.3%,49.6%,0.98,
