Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),148,526,201,1564,197,1526,181,1506,133,1512,,,,
2025,141,525,158,1619,154,1584,172,1534,118,1540,,
2024,146,494,149,1628,136,1601,185,1484,118,1530,,
2023,123,591,174,1568,170,1525,190,1478,122,1513,,
2022,140,447,164,1570,155,1532,172,1483,160,1438,,
2021,177,386,247,1422,242,1382,217,1390,,,,
2020,394,122,,,,,,,,,589,88
2019,410,108,,,,,,,,,606,72
2018,423,72,,,,,,,,,604,41
2017,512,60,,,,,,,,,647,54
2016,739,23,,,,,,,,,735,37
2015,957,11,,,,,,,,,,
