Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2017 US Open R64,L vs Pliskova,87.7,94.3,4.9,96.9,91.0,101,72,76.4,5.7,79.0,73.4,86,67
2017 Australian Open R32,L vs Williams,90.8,96.1,3.1,96.3,99.0,102,87,84.2,7.5,85.5,87.0,95,67
2016 US Open R64,L vs Siegemund,87.6,91.7,5.3,93.7,89.5,104,75,75.8,4.9,68.0,81.0,84,68
2016 Roland Garros R128,L vs Watson,86.6,93.6,6.1,,,102,75,78.0,6.6,,,92,65
2016 Australian Open R64,L vs Mladenovic,91.2,97.5,3.0,,,102,92,79.2,5.3,,,88,70
2015 US Open R64,L vs Kvitova,91.9,96.4,4.2,,,103,88,84.4,3.4,,,90,77
2015 Australian Open R128,W vs Rogowska,86.7,93.7,2.9,,,99,86,79.6,5.0,,,87,69
2014 US Open R32,L vs Pennetta,90.2,95.5,4.1,,,103,87,81.6,5.1,,,90,72
2014 US Open R64,W vs Pavlyuchenkova,87.6,94.4,4.9,,,105,82,80.5,3.9,,,89,74
2014 US Open R128,W vs Garcia,91.2,97.7,3.0,,,103,87,82.9,4.6,,,94,74
Career (10 matches),,88.8,94.9,4.4,95.8,90.5,105,72,80.1,5.2,79.3,76.3,95,65
