Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Honolulu HI F,L vs Arconada,0.78,0.52,29.3,2.0,-,52.2%,-,21.7%,39.3%,44.0%
2019 W60 Honolulu HI R16,W vs Parks,1.04,1.95,41.3,2.2,-,62.5%,-,79.2%,60.0%,47.6%
2019 W100 Bonita Springs FL R32,L vs Anderson,0.81,0.79,50.7,9.3,2.4%,65.9%,0.0%,41.0%,51.1%,39.1%
2019 W100 Charleston SC QF,L vs Juvan,0.89,0.60,39.5,2.3,0.0%,58.6%,0.0%,33.3%,41.4%,30.8%
2019 W100 Charleston SC R32,W vs Karatantcheva,1.01,1.30,55.5,3.4,0.0%,62.2%,0.0%,50.0%,56.7%,56.7%
2019 W80 Palm Harbor FL F,L vs Krejcikova,1.10,0.41,33.3,2.2,6.3%,31.3%,0.0%,13.3%,25.0%,33.3%
2019 W80 Palm Harbor FL SF,W vs Kovinic,1.00,1.22,65.2,3.6,-,58.1%,-,50.0%,57.4%,54.3%
2019 W80 Palm Harbor FL QF,W vs Perez,1.03,1.62,40.7,2.0,0.0%,63.0%,0.0%,66.7%,39.4%,73.3%
2019 W80 Palm Harbor FL R16,W vs Dabrowski,1.13,1.15,76.2,4.8,0.0%,58.5%,2.1%,56.3%,37.0%,50.0%
2019 W80 Palm Harbor FL R32,W vs Myers,1.08,1.26,57.4,2.1,0.0%,60.5%,0.0%,54.8%,48.8%,50.0%
2019 Indian Wells Q2,L vs Diyas,0.95,0.82,69.4,2.4,4.2%,52.1%,0.0%,55.8%,43.2%,35.9%
2019 Indian Wells Q1,W vs Ferro,1.03,1.81,35.1,2.1,0.0%,60.9%,5.0%,75.0%,51.6%,63.3%
2019 Indian Wells 125K QF,L vs Brady,1.16,0.62,49.1,2.4,0.0%,46.7%,0.0%,39.3%,23.1%,39.1%
2019 Indian Wells 125K R16,W vs Townsend,1.32,2.58,29.6,2.2,0.0%,70.8%,4.5%,68.2%,57.9%,61.1%
2019 Indian Wells 125K R32,W vs Rodina,1.13,1.29,56.0,2.0,0.0%,57.9%,0.0%,48.6%,48.6%,57.6%
2019 Indian Wells 125K R64,W vs Hon,0.91,1.62,43.3,2.0,0.0%,74.1%,0.0%,52.0%,70.8%,59.1%
2019 W25 Rancho Santa Fe CA F,W vs Ahn,1.15,1.61,34.5,2.1,-,50.0%,-,61.5%,55.2%,69.2%
2019 W100 Midland MI R32,L vs Mcnally,1.01,0.61,52.3,2.1,0.0%,50.0%,0.0%,50.0%,28.6%,32.0%
2019 Newport Beach QF,L vs Maria,0.96,0.60,39.1,2.2,0.0%,36.0%,0.0%,40.0%,32.1%,46.2%
2019 Newport Beach R16,W vs Sebov,1.15,2.51,37.5,2.2,0.0%,71.4%,0.0%,76.5%,62.5%,52.2%
2019 (22 matches),,1.02,1.08,51.1,2.4,1.0%,56.9%,0.5%,52.0%,47.1%,49.4%
2018 (28 matches),,0.99,0.99,51.6,2.6,1.8%,54.8%,0.8%,52.9%,44.4%,47.2%
2017 (43 matches),,0.99,0.99,60.7,3.1,1.8%,56.5%,0.7%,52.9%,44.9%,45.2%
2016 (49 matches),,1.03,1.08,56.1,2.6,2.1%,57.3%,1.3%,54.6%,44.5%,47.9%
2015 (30 matches),,0.99,1.02,61.1,3.0,2.8%,55.0%,1.8%,58.6%,43.9%,44.7%
Career (224 matches),,1.01,1.03,56.2,2.7,1.9%,55.6%,1.0%,54.0%,45.2%,47.3%
