Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,21,13,8,61.9%,7,2,5,28.6%,2013,2020,R32,16,1.07,3.4%,3.9%,59.5%,62.1%,49.3%,56.9%,46.0%,54.8%,44.1%
Roland Garros,5,Clay,8,3,5,37.5%,0,0,0,-,2014,2018,R128,3,0.83,1.2%,3.5%,57.9%,59.9%,38.3%,50.8%,40.7%,57.5%,37.0%
Wimbledon,4,Grass,6,2,4,33.3%,0,0,0,-,2013,2018,R128,2,0.69,1.0%,8.2%,53.6%,59.6%,33.3%,47.4%,36.5%,41.2%,30.0%
US Open,11,Hard,25,13,12,52.0%,4,2,2,50.0%,2009,2019,R32,17,0.99,1.9%,4.6%,63.7%,59.7%,44.4%,54.2%,45.2%,54.1%,48.0%
Stanford,7,Hard,16,9,7,56.3%,3,2,1,66.7%,2010,2017,R16,14,0.99,1.9%,4.1%,60.0%,56.5%,48.2%,53.2%,46.5%,51.1%,45.2%
Cincinnati,6,Hard,9,3,6,33.3%,4,2,2,50.0%,2012,2018,R64,6,0.93,1.3%,4.4%,58.2%,60.3%,38.7%,51.3%,45.1%,56.6%,40.3%
New Haven,5,Hard,15,10,5,66.7%,1,0,1,0.0%,2012,2019,R16,13,1.13,2.3%,5.0%,58.9%,66.5%,45.7%,58.0%,47.6%,56.6%,46.4%
Indian Wells,5,Hard,11,6,5,54.5%,1,0,1,0.0%,2015,2019,R16,11,1.06,1.5%,3.9%,64.3%,61.4%,46.6%,56.1%,46.7%,56.1%,46.2%
Wuhan,5,Hard,7,2,5,28.6%,1,0,1,0.0%,2014,2019,Q2,7,0.90,2.1%,4.2%,63.0%,57.6%,48.5%,54.2%,41.3%,42.6%,38.3%
Miami,4,Hard,7,3,4,42.9%,1,0,1,0.0%,2015,2018,R32,6,1.04,1.1%,3.3%,58.1%,61.1%,51.3%,57.0%,44.6%,62.2%,45.0%
