Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2020,1,0,1,0.0%,1-2,33.3%,14-17,45.2%,0-0,-,1,80.0%,12.5%,5.7%,1.9%,60.4%,70.3%,50.0%,62.3%,33.3%,48.1%,0.88,R32 (Shenzhen)
2019,7,4,3,57.1%,8-9,47.1%,76-80,48.7%,1-1,50.0%,7,64.9%,32.5%,1.5%,2.8%,63.1%,58.4%,49.8%,55.2%,43.4%,49.4%,0.97,SF (Limoges)
2018,7,1,6,14.3%,3-12,20.0%,50-80,38.5%,0-1,0.0%,7,55.4%,21.9%,0.2%,4.2%,59.7%,60.1%,41.5%,52.6%,35.6%,44.4%,0.75,R32 (4x)
2017,18,6,12,33.3%,16-27,37.2%,171-219,43.8%,3-0,100.0%,18,52.7%,31.6%,1.4%,4.4%,60.6%,58.1%,44.5%,52.8%,42.6%,47.7%,0.90,QF (Hong Kong)
2016,27,12,15,44.4%,28-32,46.7%,258-271,48.8%,1-2,33.3%,27,61.3%,37.2%,1.9%,5.1%,60.5%,62.3%,42.4%,54.4%,44.6%,49.5%,0.98,QF (Monterrey)
2015,15,4,11,26.7%,10-23,30.3%,143-178,44.5%,0-5,0.0%,11,56.2%,37.1%,1.7%,7.7%,56.1%,59.7%,49.7%,55.3%,43.6%,49.3%,0.98,R16 (3x)
2014,11,5,6,45.5%,12-15,44.4%,110-135,44.9%,1-1,50.0%,9,-,-,1.7%,6.9%,55.9%,63.0%,45.7%,55.4%,37.9%,46.8%,0.85,QF (Seoul)
2013,3,1,2,33.3%,3-4,42.9%,29-36,44.6%,1-0,100.0%,3,-,-,1.4%,5.0%,57.5%,53.5%,43.6%,49.3%,44.3%,46.9%,0.87,R16 (Stanford)
2012,6,2,4,33.3%,4-9,30.8%,46-71,39.3%,0-0,-,6,-,-,1.0%,3.5%,56.6%,54.0%,41.9%,48.7%,40.7%,44.9%,0.79,R16 (2x)
Career,95,35,60,36.8%,85-133,39.0%,897-1087,45.2%,7-10,41.2%,89,58.7%,33.4%,1.6%,5.0%,59.4%,60.0%,44.8%,53.8%,42.3%,48.1%,0.92,
