Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,8,Hard,17,9,8,52.9%,5,1,4,20.0%,1987,1997,R16,0,,,,,,,,,,
Roland Garros,11,Clay,20,9,11,45.0%,1,1,0,100.0%,1987,1997,R16,0,,,,,,,,,,
Wimbledon,11,Grass,31,20,11,64.5%,2,2,0,100.0%,1987,1997,QF,0,,,,,,,,,,
US Open,10,Hard,28,18,10,64.3%,4,3,1,75.0%,1993,1996,QF,0,,,,,,,,,,
Olympics,1,,1,0,1,0.0%,0,0,0,-,1992,1992,R64,0,,,,,,,,,,
Fed Cup,14,,44,28,16,63.6%,5,3,2,60.0%,1983,1997,,0,,,,,,,,,,
Strasbourg,10,Clay,34,25,9,73.5%,8,6,2,75.0%,1987,1997,W,0,,,,,,,,,,
Filderstadt,10,Hard,21,11,10,52.4%,3,1,2,33.3%,1984,1997,SF,0,,,,,,,,,,
Zurich,9,Hard,22,13,9,59.1%,6,3,3,50.0%,1986,1996,QF,0,,,,,,,,,,
Key Biscayne,8,Hard,22,14,8,63.6%,2,1,1,50.0%,1987,1997,F,0,,,,,,,,,,
Hamburg,8,Clay,20,12,8,60.0%,2,1,1,50.0%,1987,1996,SF,0,,,,,,,,,,
Rome,7,Clay,23,16,7,69.6%,7,3,4,42.9%,1987,1996,SF,0,,,,,,,,,,
