Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1997,3,2,1,66.7%,5-2,71.4%,34-23,59.6%,0-0,-,0,,,,,,,,,,,,QF (Prostejov 50K)
1993,5,5,0,100.0%,10-1,90.9%,66-31,68.0%,0-0,-,0,,,,,,,,,,,,W (ITF Karlovy Vary)
1992,5,5,0,100.0%,10-0,100.0%,63-34,64.9%,1-0,100.0%,0,,,,,,,,,,,,W (ITF Karlovy Vary)
1991,5,5,0,100.0%,10-0,100.0%,60-20,75.0%,0-0,-,0,,,,,,,,,,,,W (ITF Torino)
1987,5,4,1,80.0%,9-2,81.8%,58-31,65.2%,0-0,-,0,,,,,,,,,,,,F (ITF Kitzbuhel)
1986,11,7,4,63.6%,14-8,63.6%,103-78,56.9%,1-0,100.0%,0,,,,,,,,,,,,F (Kitzbuhel)
1985,6,4,2,66.7%,8-4,66.7%,57-43,57.0%,1-0,100.0%,0,,,,,,,,,,,,SF (Kitzbuhel)
1984,7,3,4,42.9%,6-7,46.2%,57-59,49.1%,0-1,0.0%,0,,,,,,,,,,,,QF (ITF Subiaco)
1983,3,1,2,33.3%,4-5,44.4%,39-44,47.0%,0-0,-,0,,,,,,,,,,,,R16 (ITF Rottweil)
Career,50,36,14,72.0%,76-29,72.4%,537-363,59.7%,3-1,75.0%,0,,,,,,,,,,,,
