Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,3,1,2,33.3%,2-6,25.0%,33-43,43.4%,0-1,0.0%,3,75.7%,13.2%,5.2%,3.6%,71.1%,68.9%,40.3%,60.6%,32.8%,46.9%,0.83,R16 (Sao Paulo)
2013,2,1,1,50.0%,2-3,40.0%,19-25,43.2%,0-0,-,2,72.7%,13.6%,4.2%,0.6%,77.2%,60.5%,52.6%,58.7%,31.8%,46.8%,0.77,R32 (Rome Masters)
2012,26,8,18,30.8%,22-36,37.9%,257-310,45.3%,6-6,50.0%,26,76.0%,14.7%,3.8%,1.8%,70.1%,65.5%,50.3%,61.0%,33.7%,47.5%,0.86,R16 (7x)
2011,50,24,26,48.0%,58-67,46.4%,591-614,49.0%,8-13,38.1%,48,77.4%,20.0%,3.5%,2.0%,70.7%,66.0%,51.5%,61.8%,35.6%,49.0%,0.93,F (Casablanca)
2010,51,26,25,51.0%,61-63,49.2%,614-571,51.8%,6-14,30.0%,48,78.7%,23.7%,3.7%,1.3%,73.8%,66.0%,53.0%,62.6%,37.5%,50.1%,1.00,F (Umag)
2009,40,16,24,40.0%,42-59,41.6%,470-515,47.7%,7-11,38.9%,38,75.2%,20.4%,3.6%,2.1%,73.2%,66.9%,48.9%,62.1%,35.9%,48.9%,0.95,QF (Munich)
2008,44,19,25,43.2%,50-54,48.1%,499-508,49.6%,10-8,55.6%,43,76.4%,21.4%,2.6%,1.7%,73.3%,64.1%,53.9%,61.3%,35.7%,48.9%,0.92,SF (Kitzbuhel)
2007,50,25,25,50.0%,63-62,50.4%,613-617,49.8%,10-7,58.8%,49,77.3%,21.5%,2.5%,2.1%,71.4%,65.8%,53.3%,62.2%,36.3%,49.5%,0.96,F (2x)
2006,30,13,17,43.3%,32-42,43.2%,332-369,47.4%,5-3,62.5%,30,72.0%,23.0%,3.3%,1.7%,71.7%,64.9%,47.6%,60.0%,37.5%,48.9%,0.94,QF (3x)
2005,37,17,20,45.9%,44-48,47.8%,437-439,49.9%,6-6,50.0%,33,72.4%,23.2%,3.3%,2.3%,73.3%,63.8%,49.3%,59.9%,38.1%,49.1%,0.95,SF (Sopot)
2004,20,11,9,55.0%,34-25,57.6%,296-277,51.7%,6-1,85.7%,17,77.8%,20.3%,3.3%,2.2%,73.3%,67.4%,47.8%,62.2%,37.3%,50.0%,0.99,SF (Gstaad)
2003,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,1,50.0%,27.3%,1.4%,5.4%,77.0%,52.6%,35.3%,48.6%,38.6%,43.8%,0.75,R64 (Stuttgart)
Career,354,161,193,45.5%,410-467,46.8%,4169-4301,49.2%,64-70,47.8%,338,76.0%,21.1%,3.3%,1.9%,72.4%,65.5%,50.9%,61.5%,36.3%,49.1%,0.94,
