Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2012 Buenos Aires R32,L vs Almagro,4.7,4.3,5.2,45.6%,50.0%,46.4%,54.5%,56.3%,16.4%,14.5,8.0,0.0,0.0
2004 Gstaad SF,L vs Federer,3.7,4.3,3.1,42.9%,42.5%,60.0%,70.0%,45.5%,27.0%,6.0,6.5,-1.5,-1.7
Career (2 matches),,4.3,4.3,4.2,44.1%,46.6%,50.0%,59.4%,52.1%,21.1%,10.3,7.5,-0.8,-0.7
