Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
15,Alessio Di Mauro [ITA],10,5,66.7%,4,3,1,75.0%,2000,2013,1,6.14,0.0%,0.0%,77.1%,96.3%,75.0%,91.4%,52.6%,0,36.4%
13,Carlos Berlocq [ARG],11,2,84.6%,2,2,0,100.0%,2001,2012,8,1.25,1.0%,0.8%,77.5%,68.4%,60.5%,66.6%,41.6%,64.9%,39.3%
10,Albert Montanes [ESP],3,7,30.0%,6,3,3,50.0%,2002,2014,7,0.79,2.7%,2.2%,72.1%,60.7%,49.2%,57.5%,33.5%,61.5%,24.2%
10,Jan Hajek [CZE],5,5,50.0%,2,1,1,50.0%,2001,2011,5,1.30,3.9%,1.6%,72.0%,69.7%,55.8%,65.8%,44.3%,70.4%,34.7%
8,Victor Hanescu [ROU],5,3,62.5%,5,3,2,60.0%,2004,2015,7,0.96,3.1%,0.8%,73.0%,66.5%,59.7%,64.7%,34.0%,57.5%,37.0%
8,Filippo Volandri [ITA],4,4,50.0%,1,1,0,100.0%,2001,2014,3,1.09,1.0%,0.5%,75.5%,62.2%,58.3%,61.2%,42.2%,61.9%,42.1%
8,Ruben Ramirez Hidalgo [ESP],3,5,37.5%,3,1,2,33.3%,2002,2014,4,1.00,3.4%,1.9%,62.3%,69.0%,57.7%,64.7%,35.1%,58.8%,25.0%
8,Pablo Andujar [ESP],6,2,75.0%,1,0,1,0.0%,2007,2013,6,0.99,3.2%,1.6%,70.1%,64.2%,42.7%,57.8%,41.9%,65.5%,40.4%
8,Teymuraz Gabashvili [RUS],4,4,50.0%,2,1,1,50.0%,2005,2013,5,1.05,5.3%,1.6%,75.1%,67.2%,51.2%,63.2%,38.7%,58.1%,44.4%
8,Nicolas Almagro [ESP],1,7,12.5%,6,1,5,16.7%,2006,2012,8,0.78,1.9%,1.6%,73.1%,65.0%,51.8%,61.5%,30.2%,61.5%,46.9%
8,Igor Andreev [RUS],1,7,12.5%,3,1,2,33.3%,2003,2011,7,0.66,4.2%,2.1%,65.4%,60.2%,46.7%,55.5%,29.4%,51.7%,37.5%
8,Simone Bolelli [ITA],6,2,75.0%,4,2,2,50.0%,2005,2010,6,1.20,3.8%,2.2%,77.4%,70.5%,54.8%,66.9%,39.6%,57.9%,35.7%
7,Flavio Cipolla [ITA],5,2,71.4%,3,3,0,100.0%,2005,2013,2,1.10,1.3%,5.2%,75.3%,63.8%,68.4%,64.9%,38.6%,25.0%,66.7%
7,Roger Federer [SUI],0,7,0.0%,2,0,2,0.0%,2004,2013,6,0.61,4.0%,2.0%,67.8%,61.8%,41.9%,55.4%,27.1%,53.2%,30.8%
7,Juan Ignacio Chela [ARG],4,3,57.1%,5,2,3,40.0%,2005,2011,7,0.96,2.3%,2.0%,72.1%,64.6%,47.8%,59.9%,38.6%,68.6%,44.9%
