Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2014 Genova CH R32,L vs Lindell,0% (0/9),- (0/0),0/2,38% (3/8),0% (0/3),0/0,0/0,0/1,0/0,0/0
2014 Roland Garros R128,L vs Tursunov,14% (2/14),0% (0/2),0/5,38% (5/13),0% (0/5),0/0,0/0,1/1,0/0,0/0
2013 Szczecin CH SF,L vs Riba,13% (2/16),0% (0/2),0/2,14% (2/14),0% (0/2),0/0,0/0,2/2,0/0,1/1
2013 Rome R32,L vs Federer,13% (1/8),0% (0/1),0/4,71% (5/7),20% (1/5),0/0,0/0,0/0,0/0,0/0
2012 Roland Garros R128,L vs Djokovic,0% (0/14),- (0/0),0/3,50% (7/14),43% (3/7),0/0,0/0,2/3,0/0,0/0
2012 Miami R128,L vs Harrison,19% (3/16),0% (0/3),0/2,25% (4/16),50% (2/4),0/0,0/0,4/4,0/0,1/1
2012 Dallas2 CH R32,L vs Muller,0% (0/11),- (0/0),0/1,9% (1/11),0% (0/1),0/0,0/0,1/1,0/0,0/0
2012 Acapulco R16,L vs Berlocq,11% (1/9),0% (0/1),0/3,50% (4/8),25% (1/4),0/0,0/0,0/0,0/0,0/0
2012 Australian Open R128,L vs Ito,21% (4/19),50% (2/4),0/4,37% (7/19),29% (2/7),1/2,1/2,1/2,0/0,0/0
2011 Basel R32,L vs Federer,9% (1/11),0% (0/1),0/1,18% (2/11),50% (1/2),0/0,0/0,3/3,0/0,1/1
2011 Australian Open R128,L vs Soderling,0% (0/13),- (0/0),0/5,38% (5/13),0% (0/5),0/0,0/0,3/3,0/0,1/1
2004 Gstaad SF,L vs Federer,21% (3/14),33% (1/3),0/2,31% (4/13),50% (2/4),1/1,1/1,1/1,0/0,1/1
2014 (2 matches),,8.7%,0.0%,0.0%,38.1%,0.0%,-,-,50.0%,-,-
2013 (2 matches),,12.5%,0.0%,0.0%,33.3%,14.3%,-,-,100.0%,-,100.0%
2012 (5 matches),,11.6%,25.0%,0.0%,33.8%,34.8%,50.0%,50.0%,80.0%,-,100.0%
2011 (2 matches),,4.2%,0.0%,0.0%,29.2%,14.3%,-,-,100.0%,-,100.0%
2004 (1 matches),,21.4%,33.3%,0.0%,30.8%,50.0%,100.0%,100.0%,100.0%,-,100.0%
Career (12 matches),,11.0%,17.6%,0.0%,33.3%,24.5%,66.7%,66.7%,85.7%,-,100.0%
