Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Cincinnati R32,W vs Swiatek,62% (8/13),67% (4/6),2/2,1/1,73% (8/11),0/0,0/0,60% (3/5),100% (4/4)
2019 Cincinnati R64,W vs Kerber,100% (9/9),38% (5/13),3/6,1/2,50% (2/4),1/1,0/0,75% (6/8),38% (3/8)
2019 Eastbourne R32,L vs Friedsam,86% (6/7),100% (1/1),0/0,0/0,50% (3/6),3/5,2/3,- (0/0),- (0/0)
2019 Eastbourne R64,W vs Dart,71% (12/17),43% (3/7),2/2,1/1,50% (3/6),2/3,0/0,- (0/0),- (0/0)
2019 Birmingham R32,L vs Konta,71% (5/7),33% (1/3),0/0,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2019 Rome R64,W vs Barthel,60% (12/20),31% (4/13),2/4,1/3,67% (6/9),0/1,0/0,- (0/0),- (0/0)
2019 Madrid R64,L vs Sasnovich,67% (8/12),75% (3/4),1/1,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2019 Stuttgart F,L vs Kvitova,88% (7/8),29% (2/7),0/2,0/0,50% (3/6),2/4,2/3,20% (1/5),25% (1/4)
2019 Stuttgart R16,W vs Pavlyuchenkova,67% (8/12),80% (4/5),2/3,1/2,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2019 Stuttgart R32,W vs Garcia,69% (9/13),38% (3/8),2/7,1/2,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2019 Miami SF,L vs Barty,100% (4/4),29% (2/7),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2019 Miami QF,W vs Hsieh,67% (8/12),73% (8/11),2/3,1/2,54% (7/13),0/1,0/0,- (0/0),- (0/0)
2019 Miami R32,W vs Tomljanovic,56% (9/16),50% (5/10),2/2,1/1,50% (7/14),2/3,0/0,82% (9/11),50% (5/10)
2019 Miami R64,W vs Anisimova,44% (8/18),28% (5/18),2/3,1/2,55% (6/11),1/2,0/0,- (0/0),- (0/0)
2019 Indian Wells R16,L vs Pliskova,77% (10/13),27% (4/15),1/2,0/0,29% (2/7),0/2,0/1,0% (0/3),0% (0/4)
2019 Indian Wells R64,W vs Puig,57% (8/14),57% (4/7),2/5,1/1,40% (2/5),0/0,0/0,50% (3/6),80% (4/5)
2019 Dubai R64,L vs Zhang,31% (5/16),33% (4/12),0/2,0/0,55% (6/11),2/4,1/2,20% (1/5),40% (2/5)
2019 Doha R16,L vs Kerber,63% (5/8),67% (2/3),0/0,0/0,69% (11/16),7/9,7/8,20% (1/5),40% (2/5)
2019 Doha R32,W vs Zhu,62% (8/13),44% (4/9),2/4,1/2,73% (8/11),1/1,0/0,80% (4/5),60% (3/5)
2019 Fed Cup RR,W vs Barbat,78% (7/9),56% (5/9),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 (28 matches),,63.2%,44.0%,57.8%,65.4%,58.5%,45.3%,56.0%,52.4%,50.8%
2018 (52 matches),,57.6%,47.5%,61.3%,66.7%,59.3%,42.6%,50.0%,64.5%,48.1%
2017 (62 matches),,62.8%,45.9%,56.2%,55.3%,54.9%,46.5%,35.5%,51.5%,43.1%
2016 (35 matches),,57.3%,44.9%,55.4%,48.5%,52.7%,46.2%,44.1%,46.2%,38.2%
2015 (31 matches),,62.0%,47.9%,67.1%,88.0%,52.2%,50.0%,43.8%,55.3%,55.6%
Career (241 matches),,60.0%,46.9%,58.2%,58.4%,56.2%,44.5%,46.3%,53.7%,45.3%
