Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
03-Jul-2023,Wimbledon,Grass,R64,81,33,(32) Marie Bouzkova [CZE] d. Kontaveit,6-1 6-2,0.55,2.3%,4.7%,60.5%,57.7%,35.3%,4/8,1:05
03-Jul-2023,Wimbledon,Grass,R128,81,111,Kontaveit d. (Q) Lucrezia Stefanini [ITA],6-4 6-4,1.20,2.7%,5.5%,54.8%,60.0%,57.6%,5/7,1:30
29-May-2023,Roland Garros,Clay,R128,78,36,Bernarda Pera [USA] d. Kontaveit,7-6(6) 6-2,0.79,6.3%,4.7%,62.5%,62.5%,29.2%,3/7,1:27
08-May-2023,Rome,Clay,R64,82,16,(16) Liudmila Samsonova [RUS] d. Kontaveit,6-3 6-3,0.81,1.4%,2.9%,71.4%,50.0%,30.0%,2/8,1:32
08-May-2023,Rome,Clay,R128,82,49,Kontaveit d. Alycia Parks [USA],6-1 6-1,1.76,2.2%,4.4%,62.2%,75.0%,41.2%,1/2,1:05
24-Apr-2023,Madrid,Clay,R128,87,52,Karolina Muchova [CZE] d. Kontaveit,6-2 6-2,0.69,4.3%,4.3%,53.2%,60.0%,31.8%,4/9,1:21
15-Apr-2023,BJK Cup G2 PPO: EST vs GRE,Clay,RR,69,151,Despina Papamichail [GRE] d. Kontaveit,6-2 6-4,,,,,,,,
13-Apr-2023,BJK Cup G2 RR: LTU vs EST,Clay,RR,69,326,Kontaveit d. Justina Mikulskyte [LTU],6-1 6-0,,,,,,,,
11-Apr-2023,BJK Cup G2 RR: EST vs KOS,Clay,RR,69,470,Kontaveit d. Arlinda Rushiti [SUI],6-1 6-1,,,,,,,,
10-Apr-2023,BJK Cup G2 RR: EST vs RSA,Clay,RR,69,365,Kontaveit d. Isabella Kruger [RSA],6-1 6-2,,,,,,,,
06-Feb-2023,Abu Dhabi,Hard,R16,18,46,(Q) Shelby Rogers [USA] d. (7) Kontaveit,4-6 6-3 4-1 RET,0.89,4.5%,6.1%,59.1%,64.1%,55.6%,2/6,1:43
06-Feb-2023,Abu Dhabi,Hard,R32,18,23,(7) Kontaveit d. Shuai Zhang [CHN],4-6 7-6(4) 6-4,0.96,8.3%,5.0%,63.3%,69.7%,52.3%,10/13,2:21
16-Jan-2023,Australian Open,Hard,R64,19,45,Magda Linette [POL] d. (16) Kontaveit,3-6 6-3 6-4,0.95,2.7%,5.3%,69.3%,63.5%,47.8%,1/6,1:52
16-Jan-2023,Australian Open,Hard,R128,19,85,(16) Kontaveit d. Julia Grabher [AUT],6-2 6-3,1.39,1.7%,1.7%,70.7%,68.3%,58.8%,1/2,1:11
