Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,16,7,9,43.8%,17-18,48.6%,158-152,51.0%,1-2,33.3%,12,66.7%,25.4%,4.3%,4.6%,62.6%,64.8%,44.6%,57.2%,39.2%,48.2%,0.92,R16 (Abu Dhabi)
2022,45,29,16,64.4%,62-39,61.4%,503-429,54.0%,4-5,44.4%,45,70.4%,37.1%,4.2%,4.2%,62.9%,66.3%,47.4%,59.3%,43.7%,51.5%,1.07,W (St. Petersburg)
2021,66,48,18,72.7%,99-44,69.2%,751-573,56.7%,5-3,62.5%,61,74.1%,39.6%,5.2%,3.9%,60.7%,68.2%,48.8%,60.6%,45.5%,53.1%,1.15,W (4x)
2020,35,24,11,68.6%,53-31,63.1%,440-343,56.2%,5-3,62.5%,35,70.2%,41.6%,4.9%,3.2%,63.0%,66.5%,46.3%,59.0%,45.8%,52.5%,1.12,F (Palermo)
2019,44,27,17,61.4%,53-43,55.2%,480-445,51.9%,7-6,53.8%,43,70.1%,34.2%,4.7%,3.4%,63.3%,65.8%,46.5%,58.7%,43.4%,51.1%,1.05,F (Stuttgart)
2018,58,34,24,58.6%,74-63,54.0%,674-625,51.9%,11-5,68.8%,57,66.7%,36.8%,4.1%,4.9%,62.7%,63.5%,46.5%,57.2%,44.2%,50.8%,1.03,F (Wuhan)
2017,48,29,19,60.4%,65-46,58.6%,575-477,54.7%,7-9,43.8%,48,74.1%,36.3%,4.6%,5.4%,64.3%,68.0%,47.4%,60.7%,44.2%,52.2%,1.12,W ('s Hertogenbosch)
2016,32,15,17,46.9%,37-37,50.0%,362-347,51.1%,4-7,36.4%,29,69.9%,32.8%,5.8%,6.5%,59.4%,66.3%,45.3%,57.8%,42.0%,50.2%,1.00,SF (2x)
2015,12,6,6,50.0%,13-14,48.1%,115-126,47.7%,0-1,0.0%,5,43.3%,40.6%,4.8%,6.3%,57.7%,55.4%,48.7%,52.6%,40.5%,46.2%,0.85,R16 (3x)
2014,9,4,5,44.4%,10-10,50.0%,93-76,55.0%,1-1,50.0%,5,-,-,1.4%,5.6%,59.9%,61.7%,44.1%,54.6%,43.9%,48.9%,0.97,R16 (Bastad)
2013,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,-,-,1.6%,9.8%,60.7%,43.2%,37.5%,41.0%,34.2%,38.4%,0.58,R128 (Miami)
2012,3,2,1,66.7%,4-3,57.1%,34-35,49.3%,2-0,100.0%,0,,,,,,,,,,,,
2011,4,0,4,0.0%,0-8,0.0%,10-48,17.2%,0-0,-,0,,,,,,,,,,,,
Career,373,225,148,60.3%,487-358,57.6%,4198-3688,53.2%,47-42,52.8%,341,70.4%,36.7%,4.7%,4.5%,62.3%,66.0%,46.9%,58.8%,44.0%,51.5%,1.07,
