Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2019 Wimbledon R32,L vs Muchova,28,27,1.0,18.8%,18.1%,25,26,1.0,17.9%,18.6%,13.6%,3.6%,1.6,15.4%,9.4%
2019 Wimbledon R64,W vs Watson,20,18,1.1,16.8%,15.1%,16,13,1.2,15.7%,12.7%,4.9%,10.8%,0.7,12.6%,19.3%
2019 Wimbledon R128,W vs Rogers,28,21,1.3,17.8%,13.4%,21,21,1.0,14.6%,14.6%,9.7%,4.9%,1.0,14.0%,14.6%
2018 US Open R128,L vs Siniakova,31,38,0.8,13.4%,16.5%,28,31,0.9,13.7%,15.1%,6.8%,6.3%,0.9,15.6%,16.9%
2018 Wimbledon R32,L vs Van Uytvanck,9,22,0.4,7.3%,17.9%,7,15,0.5,6.5%,13.9%,1.9%,4.6%,1.1,11.4%,10.6%
2018 Wimbledon R64,W vs Brady,43,28,1.5,26.7%,17.4%,38,25,1.5,25.9%,17.0%,13.6%,11.6%,0.8,11.8%,14.3%
2018 Wimbledon R128,W vs Allertova,19,18,1.1,17.9%,17.0%,14,14,1.0,15.2%,15.2%,6.5%,7.6%,0.4,6.6%,18.9%
2017 Wimbledon R32,L vs Wozniacki,41,54,0.8,21.0%,27.7%,37,48,0.8,20.7%,26.8%,12.3%,8.4%,0.9,9.7%,10.8%
2017 Wimbledon R64,W vs Kasatkina,33,11,3.0,30.6%,10.2%,26,11,2.4,27.4%,11.6%,22.1%,4.2%,1.0,12.0%,12.0%
2017 Wimbledon R128,W vs Arruabarrena,29,23,1.3,24.0%,19.0%,26,20,1.3,23.4%,18.0%,12.6%,9.0%,1.1,9.9%,9.1%
2017 Australian Open R128,L vs Sakkari,16,33,0.5,15.7%,32.4%,15,27,0.6,16.1%,29.0%,15.1%,1.1%,0.8,6.9%,8.8%
2016 Wimbledon R128,L vs Strycova,38,26,1.5,22.4%,15.3%,33,23,1.4,20.9%,14.6%,14.6%,6.3%,0.9,7.6%,8.2%
2016 Roland Garros R128,L vs Williams,39,36,1.1,21.9%,20.2%,38,32,1.2,23.0%,19.4%,14.5%,8.5%,0.9,13.5%,14.6%
2016 Australian Open R128,L vs Muguruza,18,26,0.7,19.6%,28.3%,16,22,0.7,19.3%,26.5%,12.0%,7.2%,2.2,23.9%,10.9%
2015 US Open R16,L vs Williams,13,21,0.6,16.5%,26.6%,12,17,0.7,17.6%,25.0%,13.2%,2.9%,1.7,19.0%,11.4%
2015 US Open R32,W vs Brengle,48,36,1.3,31.2%,23.4%,42,34,1.2,30.2%,24.5%,20.1%,10.1%,0.5,5.8%,13.0%
2015 US Open R64,W vs Pavlyuchenkova,29,29,1.0,21.3%,21.3%,26,25,1.0,21.1%,20.3%,13.0%,8.1%,0.9,10.3%,11.8%
2015 Wimbledon R128,L vs Azarenka,15,15,1.0,16.9%,16.9%,12,12,1.0,16.7%,16.7%,9.7%,6.9%,2.2,24.7%,11.2%
2014 Wimbledon R128,L vs Dellacqua,37,23,1.6,16.5%,10.3%,37,18,2.1,18.0%,8.7%,8.7%,8.7%,2.2,17.0%,7.6%
Career (19 matches),,534,505,1.1,19.8%,18.7%,469,434,1.1,19.3%,17.9%,11.8%,7.2%,1.0,12.8%,12.3%
