Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,4,1,3,25.0%,4-7,36.4%,43-61,41.3%,1-1,50.0%,4,68.6%,13.7%,5.6%,3.6%,67.2%,69.8%,44.0%,61.3%,34.7%,47.5%,0.90,R32 (Munich)
2021,16,7,9,43.8%,21-25,45.7%,221-236,48.4%,5-4,55.6%,15,80.5%,16.7%,6.5%,1.8%,60.9%,70.7%,55.5%,64.7%,35.0%,49.7%,0.99,QF (Halle)
2020,10,2,8,20.0%,8-17,32.0%,113-133,45.9%,0-3,0.0%,9,76.9%,16.9%,4.6%,1.7%,59.1%,67.2%,53.0%,61.4%,33.8%,47.9%,0.88,R16 (Dubai)
2019,42,21,21,50.0%,52-51,50.5%,505-503,50.1%,5-7,41.7%,42,81.8%,19.0%,6.7%,2.2%,61.7%,71.1%,55.6%,65.2%,35.9%,50.3%,1.03,SF (Auckland)
2018,49,24,25,49.0%,65-67,49.2%,660-664,49.8%,11-15,42.3%,49,81.2%,19.5%,6.2%,2.3%,61.4%,70.1%,56.0%,64.7%,35.8%,50.1%,1.01,F (Munich)
2017,53,32,21,60.4%,74-52,58.7%,677-605,52.8%,14-13,51.9%,51,83.3%,23.2%,6.9%,2.6%,59.8%,75.9%,51.8%,66.2%,37.4%,51.6%,1.11,W (Kitzbuhel)
2016,55,32,23,58.2%,71-57,55.5%,649-588,52.5%,7-8,46.7%,53,81.8%,23.3%,7.3%,3.2%,59.5%,73.5%,52.0%,64.8%,37.9%,51.0%,1.08,W (Munich)
2015,56,33,23,58.9%,84-58,59.2%,738-631,53.9%,12-15,44.4%,51,82.0%,25.0%,7.2%,2.0%,63.0%,71.6%,56.6%,66.0%,38.0%,51.7%,1.12,W (Kitzbuhel)
2014,61,36,25,59.0%,91-56,61.9%,797-677,54.1%,12-10,54.5%,59,84.6%,22.8%,7.7%,2.1%,59.6%,73.5%,56.1%,66.4%,37.4%,51.6%,1.11,W (Dusseldorf)
2013,60,34,26,56.7%,84-63,57.1%,771-713,52.0%,19-16,54.3%,55,84.0%,19.3%,8.2%,2.3%,59.1%,74.5%,55.3%,66.6%,35.6%,51.0%,1.07,F (3x)
2012,69,43,26,62.3%,106-73,59.2%,955-833,53.4%,24-18,57.1%,68,84.9%,21.7%,9.2%,2.3%,60.4%,73.8%,56.2%,66.8%,36.8%,51.7%,1.11,W (Munich)
2011,58,31,27,53.4%,73-72,50.3%,717-723,49.8%,17-14,54.8%,54,80.2%,20.4%,7.7%,3.6%,58.5%,71.6%,52.8%,63.8%,36.0%,49.9%,0.99,W (Halle)
2010,63,37,26,58.7%,91-67,57.6%,804-698,53.5%,9-11,45.0%,59,82.6%,24.8%,8.6%,3.0%,61.8%,74.5%,51.3%,65.7%,38.3%,51.8%,1.12,SF (2x)
2009,67,40,27,59.7%,101-76,57.1%,909-806,53.0%,11-20,35.5%,62,82.3%,24.0%,6.4%,2.3%,65.9%,69.6%,56.0%,65.0%,38.0%,51.5%,1.08,F (2x)
2008,51,31,20,60.8%,74-51,59.2%,674-573,54.0%,13-12,52.0%,47,83.8%,24.1%,7.2%,2.9%,63.1%,71.5%,55.7%,65.6%,37.7%,51.5%,1.10,W (Auckland)
2007,63,35,28,55.6%,86-70,55.1%,801-765,51.1%,18-8,69.2%,59,79.8%,23.1%,6.0%,3.2%,60.6%,70.9%,52.5%,63.7%,38.3%,50.6%,1.05,W (Munich)
2006,45,24,21,53.3%,56-54,50.9%,517-524,49.7%,8-6,57.1%,44,77.1%,22.2%,7.3%,3.3%,56.3%,71.3%,52.3%,63.0%,37.1%,49.9%,1.00,SF (Gstaad)
2005,37,12,25,32.4%,27-57,32.1%,377-444,45.9%,5-10,33.3%,37,74.0%,19.1%,6.1%,3.7%,57.3%,69.6%,48.8%,60.7%,35.7%,48.4%,0.91,QF (2x)
2004,16,6,10,37.5%,19-21,47.5%,186-187,49.9%,3-3,50.0%,16,75.1%,25.3%,7.3%,5.1%,51.9%,69.5%,50.0%,60.1%,39.7%,49.9%,1.00,QF (Auckland)
2003,4,1,3,25.0%,2-8,20.0%,36-55,39.6%,0-1,0.0%,4,63.6%,17.4%,4.7%,3.0%,54.1%,65.0%,47.1%,56.8%,34.0%,45.5%,0.79,R16 (St. Poelten)
2002,3,0,3,0.0%,1-6,14.3%,31-42,42.5%,0-0,-,3,72.2%,13.5%,7.3%,3.4%,45.7%,65.4%,51.2%,57.7%,33.9%,45.9%,0.80,
Career,882,482,400,54.6%,1190-1008,54.1%,11181-10461,51.7%,194-195,49.9%,841,81.5%,22.0%,7.3%,2.7%,60.5%,72.1%,53.9%,64.9%,37.0%,50.8%,1.05,
