Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2021 US Open R64,L vs Andujar,22,45,0.5,12.6%,25.7%,17,44,0.4,10.4%,27.0%,5.5%,4.3%,1.0,13.7%,14.3%
2021 US Open R128,W vs Cilic,67,29,2.3,25.1%,10.9%,46,24,1.9,21.2%,11.1%,7.4%,5.1%,1.4,24.3%,16.9%
2021 Wimbledon R128,L vs Shapovalov,30,26,1.2,9.6%,8.4%,27,23,1.2,9.8%,8.4%,4.4%,4.0%,1.0,18.6%,18.3%
2021 Roland Garros R32,L vs Schwartzman,10,37,0.3,6.5%,23.9%,10,37,0.3,6.5%,24.2%,,,1.0,15.5%,15.5%
2021 Roland Garros R64,W vs Karatsev,22,24,0.9,9.7%,10.6%,22,24,0.9,10.7%,11.7%,,,0.9,14.5%,16.3%
2021 Roland Garros R128,W vs Verdasco,25,23,1.1,9.8%,9.1%,25,23,1.1,11.2%,10.3%,,,0.8,13.0%,15.7%
2020 Roland Garros R128,L vs Garin,26,22,1.2,10.4%,8.8%,26,22,1.2,11.0%,9.3%,,,0.9,15.1%,17.1%
2020 US Open R128,L vs Pospisil,32,25,1.3,12.9%,10.1%,23,21,1.1,11.2%,10.2%,7.3%,2.9%,1.8,25.8%,14.1%
2020 Australian Open R128,W vs Giron,30,27,1.1,16.7%,15.0%,30,27,1.1,17.9%,16.1%,,,0.5,11.1%,20.6%
2019 Vienna R32,L vs Sinner,16,20,0.8,11.8%,14.7%,8,19,0.4,6.7%,16.0%,5.0%,1.7%,1.4,21.3%,15.4%
2019 US Open R128,L vs Pouille,39,49,0.8,15.6%,19.6%,29,44,0.7,13.6%,20.6%,7.5%,5.1%,0.9,18.0%,19.2%
2019 Hamburg R32,L vs Fucsovics,11,17,0.6,11.8%,18.3%,8,13,0.6,9.8%,15.9%,8.5%,1.2%,2.1,20.4%,9.7%
2019 Wimbledon R128,L vs Djokovic,22,29,0.8,12.5%,16.5%,13,26,0.5,8.7%,17.4%,5.4%,2.7%,1.9,21.0%,10.8%
2019 Roland Garros R64,L vs Mahut,16,22,0.7,9.0%,12.4%,16,22,0.7,9.6%,13.2%,,,1.3,21.9%,16.9%
2019 Roland Garros R128,W vs Haase,52,22,2.4,18.7%,7.9%,52,22,2.4,19.8%,8.4%,,,1.2,17.3%,14.4%
2019 Indian Wells Masters R16,L vs Monfils,8,23,0.3,9.3%,26.7%,7,22,0.3,9.0%,28.2%,5.1%,3.8%,2.0,23.3%,11.6%
2019 Indian Wells Masters R32,W vs Djokovic,16,24,0.7,13.0%,19.5%,13,23,0.6,11.4%,20.2%,8.8%,2.6%,0.5,12.2%,25.2%
2019 Auckland SF,L vs Sandgren,10,15,0.7,9.4%,14.2%,10,13,0.8,10.5%,13.7%,6.3%,4.2%,1.8,31.1%,17.0%
2018 Stockholm R32,W vs De Minaur,36,42,0.9,16.5%,19.3%,30,40,0.8,14.7%,19.6%,7.4%,5.4%,1.0,18.8%,18.3%
2018 US Open R16,L vs Nishikori,26,39,0.7,14.9%,22.3%,19,36,0.5,12.3%,23.2%,5.8%,6.5%,1.6,16.6%,10.3%
Career (109 matches),,3416,3057,1.1,16.5%,14.7%,2723,2843,1.0,14.7%,15.3%,5.9%,3.2%,1.1,17.3%,16.0%
