Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 US Open R64,L vs Andujar,0.94,0.67,35.1,2.5,8.5%,53.2%,2.4%,52.4%,26.7%,41.5%
2021 Wimbledon R128,L vs Shapovalov,0.86,0.89,54.5,2.6,2.6%,64.1%,1.4%,69.6%,35.6%,33.8%
2021 Roland Garros R32,L vs Schwartzman,0.96,0.50,22.5,2.2,2.2%,43.5%,2.2%,48.9%,34.3%,20.7%
2021 Roland Garros R64,W vs Karatsev,1.32,1.19,33.1,2.1,6.0%,68.7%,4.8%,72.6%,30.8%,21.7%
2021 Roland Garros R128,W vs Verdasco,1.06,1.42,35.9,2.3,8.6%,67.2%,9.3%,74.1%,39.2%,39.7%
2020 Roland Garros R128,L vs Garin,0.90,0.77,36.8,2.2,0.0%,63.8%,1.6%,57.1%,27.9%,39.7%
2020 US Open R128,L vs Pospisil,0.93,0.72,40.9,2.3,13.4%,55.2%,0.0%,72.1%,24.2%,32.8%
2020 Australian Open R128,W vs Giron,1.02,1.60,33.0,2.2,8.9%,75.6%,5.0%,65.0%,47.9%,44.7%
2019 Vienna R32,L vs Sinner,0.86,0.70,49.7,2.0,12.5%,68.8%,13.3%,43.3%,31.6%,38.9%
2019 US Open R128,L vs Pouille,0.85,0.80,43.3,3.0,12.1%,70.7%,5.9%,51.0%,34.7%,37.7%
2019 Kitzbuhel R32,W vs Gasquet,1.12,1.75,41.1,2.8,-,56.0%,-,77.3%,61.5%,44.0%
2019 Hamburg R32,L vs Fucsovics,0.67,0.40,28.9,2.2,13.6%,45.5%,0.0%,52.6%,33.3%,28.0%
2019 Wimbledon R128,L vs Djokovic,1.10,0.61,32.8,2.4,11.5%,63.5%,6.3%,45.8%,27.5%,22.2%
2019 Stuttgart R32,L vs Kecmanovic,0.90,0.71,51.0,5.4,-,68.8%,-,56.4%,34.7%,22.7%
2019 Roland Garros R64,L vs Mahut,0.82,0.63,28.3,2.1,13.3%,62.2%,0.0%,46.2%,40.8%,28.9%
2019 Roland Garros R128,W vs Haase,1.06,1.26,35.9,2.0,1.3%,65.8%,4.2%,66.2%,43.9%,37.1%
2019 Roland Garros R128,W vs Haase,1.08,1.30,34.5,2.0,2.5%,70.9%,2.8%,61.1%,42.4%,38.7%
2019 Rome R32,W vs Cecchinato,1.42,2.29,36.0,3.1,-,85.2%,-,57.7%,45.8%,45.5%
2019 Madrid R32,L vs Tiafoe,0.83,0.76,49.2,3.1,4.9%,61.0%,5.3%,63.2%,39.5%,28.9%
2019 Madrid R64,W vs Kukushkin,0.97,1.43,54.7,2.2,13.5%,70.3%,3.0%,69.7%,42.9%,45.0%
2021 (5 matches),,1.02,0.92,38.5,2.3,5.4%,60.8%,4.0%,65.1%,34.1%,33.0%
2020 (3 matches),,0.94,0.92,37.3,2.2,7.2%,63.5%,1.8%,64.6%,32.2%,38.7%
2019 (34 matches),,1.01,1.04,48.8,2.6,5.6%,66.9%,4.8%,62.4%,37.7%,35.1%
2018 (47 matches),,1.01,1.03,52.3,2.8,6.5%,64.6%,5.2%,64.9%,35.2%,36.6%
2017 (47 matches),,1.01,1.11,54.0,3.0,6.5%,66.2%,5.3%,66.3%,37.1%,37.0%
Career (396 matches),,1.02,1.11,50.6,2.7,5.7%,66.5%,4.3%,65.8%,36.4%,37.0%
