Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Vienna R32,L vs Sinner,4.0,4.1,3.9,45.3%,50.0%,33.3%,40.0%,49.1%,29.7%,3.0,3.0,6.0,7.8
2019 Hamburg R32,L vs Fucsovics,4.4,4.5,4.3,28.0%,45.8%,66.7%,50.0%,54.3%,10.7%,3.5,4.2,0.0,0.0
2019 Wimbledon R128,L vs Djokovic,4.1,4.8,3.3,46.1%,29.7%,55.6%,31.6%,50.0%,48.9%,-7.0,-5.5,-6.0,-8.8
2019 Roland Garros R128,W vs Haase,4.1,4.7,3.3,49.1%,65.5%,75.0%,41.7%,59.0%,24.2%,23.0,9.2,3.0,2.2
2019 Indian Wells R16,L vs Monfils,5.4,7.0,3.6,42.5%,16.7%,45.5%,17.6%,61.9%,24.0%,-10.0,-8.5,1.5,2.6
2019 Indian Wells R32,W vs Djokovic,5.7,6.3,5.1,47.2%,61.5%,55.0%,58.3%,54.5%,31.5%,10.0,6.2,-0.5,-0.5
2019 Auckland SF,L vs Sandgren,3.8,4.7,2.7,43.1%,34.8%,60.0%,12.5%,62.6%,30.9%,-2.5,-2.9,4.0,10.5
2018 Stockholm R32,W vs De Minaur,5.3,5.2,5.4,60.4%,62.5%,32.4%,37.1%,44.6%,27.9%,14.0,6.9,2.0,1.0
2018 US Open R32,W vs Zverev,4.5,4.9,4.1,53.7%,47.8%,60.5%,66.7%,49.4%,44.3%,11.0,5.1,2.0,1.5
2018 Roland Garros R128,L vs Coric,3.6,3.6,3.7,41.9%,55.3%,41.7%,58.3%,41.4%,23.8%,5.0,4.2,-2.0,-1.5
2018 Munich F,L vs Zverev,4.3,5.6,2.9,40.0%,47.4%,50.0%,50.0%,54.3%,16.5%,6.0,6.5,-6.5,-10.0
2018 Munich SF,W vs Marterer,4.1,4.0,4.2,62.5%,81.8%,45.5%,55.6%,58.0%,22.5%,10.0,10.5,5.0,9.4
2018 Munich QF,W vs Bautista Agut,4.7,4.8,4.6,58.2%,46.2%,36.4%,80.0%,58.1%,25.6%,14.5,11.6,1.5,2.3
2018 Munich R16,W vs Zverev,3.8,3.9,3.7,57.8%,64.3%,62.5%,66.7%,57.6%,19.2%,20.0,20.8,9.0,15.3
2018 Munich R32,W vs Karlovic,2.4,2.6,2.2,52.6%,61.9%,50.0%,-,60.2%,27.0%,16.0,29.6,0.0,0.0
2018 Davis Cup World Group QF RR,L vs Ferrer,4.6,4.6,4.5,52.4%,50.5%,47.8%,41.5%,50.3%,20.7%,26.5,7.8,3.0,1.1
2018 Indian Wells QF,L vs Del Potro,4.3,4.6,4.0,46.2%,53.6%,38.9%,38.5%,50.6%,26.6%,14.0,9.9,7.0,6.3
2018 Rotterdam R16,L vs Federer,3.7,4.3,2.8,48.0%,31.6%,71.4%,44.4%,54.2%,19.2%,18.5,16.4,-3.0,-3.8
2017 Kitzbuhel F,W vs Sousa,4.1,4.7,3.3,57.8%,47.1%,50.0%,66.7%,56.4%,27.1%,12.5,12.3,2.0,3.3
2017 Kitzbuhel SF,W vs Fognini,3.3,4.0,2.8,53.9%,61.5%,50.0%,50.0%,55.7%,24.4%,5.0,5.3,-5.0,-8.5
Career (45 matches),,3.9,4.2,3.7,50.0%,51.1%,50.4%,46.7%,53.0%,27.3%,8.9,7.1,0.3,0.4
