Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Barcelona Q1,L vs Garcia Lopez,1.06,0.73,55.6,2.7,3.3%,56.7%,0.0%,37.0%,48.3%,23.1%
2019 Marrakech R32,L vs Londero,0.85,0.70,52.6,2.4,3.1%,56.3%,7.1%,50.0%,38.7%,37.9%
2019 Marrakech Q2,L vs Sonego,0.74,0.69,46.8,2.4,0.0%,69.0%,4.0%,68.0%,30.3%,28.1%
2019 Marrakech Q1,W vs Moundir,1.06,1.98,38.9,2.4,0.0%,69.6%,0.0%,69.6%,51.9%,62.5%
2019 Villena CH R32,L vs Domingues,0.96,0.62,47.8,2.2,0.0%,55.6%,0.0%,58.8%,20.7%,36.0%
2019 Sao Paulo Q2,L vs Sakamoto,0.83,0.75,54.3,2.9,7.3%,65.9%,7.5%,62.5%,25.0%,40.5%
2019 Sao Paulo Q1,W vs Moroni,1.08,1.08,75.1,5.1,2.2%,60.9%,2.3%,43.2%,42.3%,54.0%
2019 Rio de Janeiro R32,L vs Ruud,0.89,0.48,32.6,2.0,0.0%,40.0%,8.7%,47.8%,25.9%,34.6%
2019 Rio de Janeiro Q2,L vs Dellien,1.00,0.75,49.4,2.1,0.0%,51.2%,0.0%,50.0%,36.4%,37.9%
2019 Rio de Janeiro Q1,W vs Rodrigues,0.82,2.43,41.6,2.2,9.5%,76.2%,0.0%,89.5%,46.4%,58.3%
2019 Buenos Aires Q1,L vs Arevalo,0.93,0.66,49.4,3.1,3.1%,46.9%,3.3%,56.7%,41.4%,25.9%
2019 Cordoba R32,L vs Jaziri,0.94,0.90,75.1,9.7,1.8%,55.4%,1.9%,50.9%,38.2%,52.0%
2018 Buenos Aires CH R32,L vs Vilella Martinez,0.78,0.78,58.7,2.5,2.5%,52.5%,2.9%,47.1%,53.7%,45.9%
2018 Montevideo CH F,L vs Pella,0.89,0.77,51.9,2.3,0.0%,52.5%,0.0%,54.1%,40.0%,40.5%
2018 Montevideo CH SF,W vs Vilella Martinez,1.21,2.04,41.5,2.0,0.0%,67.9%,8.0%,80.0%,37.0%,51.9%
2018 Montevideo CH QF,W vs Arguello,1.40,1.27,66.3,3.1,2.0%,73.5%,2.3%,55.8%,27.5%,36.1%
2018 Montevideo CH R16,W vs Lorenzi,1.07,1.24,66.6,4.0,0.0%,64.3%,0.0%,47.2%,50.0%,51.2%
2018 Montevideo CH R32,W vs Bagnis,1.05,3.30,37.1,2.3,0.0%,73.7%,5.6%,88.9%,59.3%,59.3%
2018 Guayaquil CH R32,L vs Andreozzi,1.00,0.78,65.1,3.4,5.4%,54.1%,0.0%,39.4%,37.5%,45.0%
2018 Santo Domingo CH SF,L vs Garin,0.95,0.81,53.7,143.4,2.0%,58.0%,6.7%,53.3%,31.5%,44.2%
2019 (12 matches),,0.94,0.85,54.6,2.7,2.4%,58.0%,2.8%,55.2%,36.9%,42.0%
2018 (44 matches),,1.08,1.12,56.2,3.0,2.7%,60.7%,3.0%,58.7%,41.1%,42.6%
2017 (54 matches),,1.01,1.00,50.5,2.6,3.4%,60.3%,2.7%,59.1%,40.2%,39.6%
2016 (52 matches),,1.04,1.25,52.0,2.6,3.4%,63.0%,2.7%,60.5%,45.9%,45.5%
2015 (32 matches),,1.01,1.20,49.7,2.6,3.2%,63.8%,2.0%,60.8%,45.3%,44.4%
Career (322 matches),,1.01,1.07,51.8,2.7,3.7%,61.7%,2.7%,59.9%,41.9%,41.6%
