Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2019 Biella CH R16,L vs Lorenzi,5.2,5.8,4.7,50.8%,36.0%,23.1%,47.6%,49.8%,25.2%,-2.5,-2.0,-3.5,-3.7
2018 Montevideo CH F,L vs Pella,5.2,5.6,4.9,41.3%,45.5%,48.3%,59.3%,55.7%,22.0%,4.0,2.1,-4.0,-3.3
2018 Banja Luka CH F,L vs Giannessi,6.2,6.5,5.9,46.5%,49.1%,50.0%,52.2%,54.2%,24.6%,9.5,3.3,-3.0,-1.6
2018 Panama City CH F,W vs Rola,6.0,6.9,5.2,59.5%,57.7%,69.2%,66.7%,39.4%,28.4%,4.0,3.9,4.0,3.4
2017 Buenos Aires R32,W vs Kovalik,5.1,4.5,5.5,59.2%,43.3%,35.3%,62.5%,49.5%,35.1%,16.5,12.0,0.0,0.0
2015 Montevideo CH R32,W vs Acosta,4.3,3.8,4.7,72.7%,56.5%,77.8%,66.7%,60.5%,16.7%,17.5,19.7,3.0,6.1
2015 Porto Alegre CH SF,L vs Schwartzman,5.9,6.9,5.1,48.8%,53.5%,42.1%,46.5%,48.3%,23.5%,12.5,5.2,0.5,0.2
2015 Casablanca R16,L vs Almagro,4.4,4.9,3.8,45.3%,43.2%,43.8%,66.7%,52.4%,23.1%,0.5,0.4,0.5,0.5
2015 Casablanca R32,W vs Carreno Busta,5.1,5.4,4.9,51.4%,51.4%,46.2%,55.6%,50.6%,17.2%,18.5,7.0,3.0,1.4
2013 Bastad F,W vs Verdasco,5.6,5.3,5.8,60.8%,58.5%,33.3%,64.0%,46.6%,23.8%,17.0,12.1,1.5,1.2
2012 Rome R32,L vs Federer,4.3,4.7,3.9,42.6%,47.6%,50.0%,12.5%,48.9%,26.4%,4.0,4.8,-6.0,-9.2
Career (11 matches),,5.3,5.6,5.0,51.3%,49.8%,46.1%,55.4%,50.4%,24.1%,9.2,5.7,-0.4,-0.3
