Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2012 Roland Garros R64,L vs Goffin,0.91,0.85,39.5,6.1,-,50.6%,-,56.6%,46.8%,39.3%
2012 Roland Garros R64,L vs Goffin,0.91,0.85,39.5,6.1,7.4%,50.6%,3.9%,56.6%,46.8%,39.3%
2012 Bordeaux CH R32,W vs De Voest,1.07,1.42,61.4,2.7,-,65.7%,-,72.7%,50.0%,31.7%
2012 Miami R64,L vs Raonic,1.00,0.70,54.8,2.4,-,63.4%,-,50.0%,28.1%,32.1%
2012 Cherbourg CH QF,L vs Schoorel,1.01,0.60,45.6,2.6,-,56.8%,-,54.3%,22.2%,30.8%
2012 Cherbourg CH R16,W vs Fischer,1.03,1.24,64.6,2.4,-,68.4%,-,55.9%,52.4%,36.8%
2012 Marseille R32,L vs Mahut,0.82,0.66,51.4,2.3,-,66.7%,-,52.2%,40.6%,23.3%
2012 Bergamo CH SF,L vs Kudryavtsev,0.92,0.50,46.1,2.1,-,54.5%,-,61.3%,25.0%,20.0%
2012 Bergamo CH QF,W vs Kravchuk,1.12,1.62,46.0,2.2,-,62.1%,-,74.1%,50.0%,42.3%
2012 Quimper CH R32,W vs Carreno Busta,1.37,1.83,35.1,2.0,-,59.4%,-,69.0%,44.8%,51.9%
2011 Orleans CH F,L vs Llodra,1.03,0.62,47.9,3.1,-,57.1%,-,53.1%,23.1%,30.8%
2011 Orleans CH SF,W vs Berankis,1.11,1.70,47.2,2.3,-,68.0%,-,78.3%,45.2%,37.9%
2011 Orleans CH QF,W vs Menendez Maceiras,1.47,2.13,32.5,2.1,0.0%,72.4%,0.0%,69.2%,37.0%,47.8%
2011 Orleans CH R16,W vs Hajek,1.15,1.92,44.1,2.7,-,75.9%,-,80.0%,44.4%,29.2%
2011 Orleans CH R32,W vs Lopez,1.09,1.67,46.0,2.0,-,73.3%,-,75.9%,41.2%,36.4%
2011 Rennes CH R16,L vs Mahut,0.80,0.37,38.2,2.1,-,69.2%,-,60.0%,17.4%,15.0%
2011 Metz R16,L vs Mahut,0.96,0.80,65.4,5.1,-,67.2%,-,51.8%,37.0%,30.2%
2011 Metz R32,W vs Llodra,1.36,1.66,42.2,2.0,-,63.6%,-,72.4%,42.9%,35.7%
2011 St. Remy CH F,L vs Roger Vasselin,0.87,0.64,45.3,3.5,-,48.5%,-,62.1%,37.9%,28.0%
2011 St. Remy CH SF,W vs Lacko,0.99,1.29,58.6,4.6,-,63.3%,-,62.2%,50.0%,46.3%
2012 (10 matches),,1.00,0.94,47.3,2.6,1.4%,57.8%,0.7%,59.2%,42.4%,35.4%
2011 (15 matches),,1.03,1.11,53.8,2.7,0.7%,66.9%,1.1%,61.6%,38.5%,37.9%
2007 (1 matches),,0.85,0.75,54.1,4.2,6.8%,50.0%,7.7%,64.1%,32.0%,45.7%
2006 (1 matches),,1.06,1.45,47.5,3.1,3.1%,71.9%,0.0%,62.1%,52.8%,35.5%
2005 (1 matches),,1.05,1.19,46.7,2.0,6.7%,68.5%,2.5%,61.3%,40.2%,38.7%
Career (35 matches),,1.01,0.99,51.3,2.8,2.7%,62.4%,1.9%,59.2%,39.7%,37.1%
