Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2012,5,2,3,40.0%,6-9,40.0%,68-73,48.2%,1-2,33.3%,5,74.7%,22.2%,6.9%,3.6%,56.4%,68.9%,48.0%,59.8%,38.6%,49.6%,0.96,R32 (Marseille)
2011,17,6,11,35.3%,19-25,43.2%,214-223,49.0%,1-3,25.0%,16,76.4%,22.1%,5.9%,3.5%,56.3%,71.6%,48.5%,61.5%,36.3%,49.3%,0.94,R16 (4x)
2010,40,16,24,40.0%,42-60,41.2%,476-520,47.8%,2-12,14.3%,39,76.9%,18.6%,6.1%,2.8%,57.0%,71.8%,49.9%,62.4%,35.7%,49.0%,0.95,F (Auckland)
2009,34,14,20,41.2%,36-51,41.4%,380-419,47.6%,4-3,57.1%,34,73.7%,20.9%,4.7%,3.1%,57.6%,69.4%,48.0%,60.3%,36.3%,48.9%,0.91,SF (Lyon)
2008,28,11,17,39.3%,35-44,44.3%,370-415,47.1%,9-6,60.0%,27,75.0%,18.5%,7.3%,3.2%,55.7%,69.7%,51.3%,61.5%,35.7%,48.8%,0.93,QF (2x)
2007,50,24,26,48.0%,58-64,47.5%,624-628,49.8%,11-21,34.4%,49,81.8%,18.3%,7.1%,3.6%,56.0%,75.4%,51.8%,65.0%,35.2%,49.9%,1.01,F (Nottingham)
2006,49,27,22,55.1%,63-57,52.5%,592-562,51.3%,13-6,68.4%,47,78.3%,24.2%,6.9%,2.5%,58.1%,71.0%,53.0%,63.5%,39.0%,51.1%,1.07,W (2x)
2005,39,18,21,46.2%,50-56,47.2%,479-504,48.7%,7-3,70.0%,38,75.6%,21.0%,7.0%,3.3%,55.6%,71.6%,48.8%,61.5%,36.7%,49.4%,0.95,QF (2x)
2004,41,17,24,41.5%,49-58,45.8%,528-549,49.0%,10-9,52.6%,34,78.3%,18.6%,6.4%,3.6%,56.2%,73.5%,50.6%,63.5%,35.7%,49.5%,0.98,SF (Marseille)
2003,51,31,20,60.8%,78-52,60.0%,673-609,52.5%,15-9,62.5%,50,77.4%,27.0%,6.6%,2.9%,55.9%,72.0%,51.0%,62.7%,40.9%,51.7%,1.10,W (Metz)
2002,59,33,26,55.9%,87-66,56.9%,784-715,52.3%,11-10,52.4%,54,76.9%,28.2%,5.7%,3.5%,58.1%,69.9%,51.1%,62.0%,40.6%,51.2%,1.07,F (s Hertogenbosch)
2001,65,37,28,56.9%,98-83,54.1%,935-859,52.1%,16-16,50.0%,59,76.8%,27.1%,5.8%,4.0%,59.1%,69.6%,50.7%,61.9%,39.9%,50.9%,1.05,F (Australian Open)
2000,63,36,27,57.1%,90-76,54.2%,822-779,51.3%,16-7,69.6%,59,75.2%,26.7%,6.7%,3.8%,57.9%,68.9%,51.0%,61.4%,39.7%,50.6%,1.03,W (Lyon)
1999,47,22,25,46.8%,57-64,47.1%,570-594,49.0%,3-14,17.6%,47,72.6%,26.0%,5.7%,3.7%,56.8%,67.9%,48.3%,59.4%,39.7%,49.8%,0.98,F (Marseille)
1998,38,13,25,34.2%,36-57,38.7%,392-470,45.5%,6-2,75.0%,38,68.0%,21.5%,5.7%,4.2%,55.1%,66.8%,47.5%,58.1%,37.1%,48.0%,0.89,SF (Moscow)
1997,20,11,9,55.0%,24-24,50.0%,226-234,49.1%,4-1,80.0%,18,70.7%,26.0%,6.5%,4.7%,51.2%,70.5%,45.0%,58.1%,38.9%,48.9%,0.93,QF (2x)
Career,646,318,328,49.2%,828-846,49.5%,8133-8153,49.9%,129-124,51.0%,614,75.9%,23.5%,6.3%,3.5%,56.8%,70.5%,50.0%,61.7%,38.2%,50.0%,1.00,
