Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
12,Ivan Ljubicic [CRO],2,10,16.7%,8,1,7,12.5%,2003,2010,11,0.80,3.6%,3.0%,56.1%,70.8%,53.2%,63.1%,29.6%,59.3%,32.6%
12,Thomas Johansson [SWE],6,6,50.0%,6,3,3,50.0%,1998,2008,12,1.05,11.0%,4.2%,53.9%,73.0%,52.6%,63.6%,38.1%,57.7%,34.0%
11,Roger Federer [SUI],3,8,27.3%,4,2,2,50.0%,1999,2010,9,0.90,3.5%,2.5%,56.1%,68.2%,50.3%,60.4%,35.7%,53.2%,46.5%
10,Nicolas Mahut [FRA],1,9,10.0%,5,0,5,0.0%,2004,2012,8,0.91,9.0%,3.1%,55.7%,70.6%,52.6%,62.7%,34.1%,64.4%,34.9%
9,Sebastien Grosjean [FRA],5,4,55.6%,5,4,1,80.0%,1998,2007,9,0.95,4.0%,3.4%,55.9%,68.6%,49.4%,60.1%,38.0%,66.7%,38.1%
9,Sjeng Schalken [NED],2,7,22.2%,8,1,7,12.5%,1998,2003,7,0.87,5.0%,4.3%,54.1%,68.8%,48.7%,59.6%,35.0%,57.1%,58.3%
8,James Blake [USA],0,8,0.0%,0,0,0,-,2001,2010,7,0.78,3.9%,2.6%,58.2%,67.2%,43.0%,57.1%,33.5%,56.9%,31.3%
8,Fabrice Santoro [FRA],2,6,25.0%,4,2,2,50.0%,1998,2007,7,0.91,5.1%,2.7%,56.0%,68.4%,44.5%,57.9%,38.3%,58.5%,41.7%
8,Lleyton Hewitt [AUS],1,7,12.5%,4,2,2,50.0%,1999,2006,8,0.82,5.7%,3.3%,53.5%,63.0%,45.9%,55.0%,37.0%,57.1%,33.3%
8,Greg Rusedski [GBR],5,3,62.5%,3,3,0,100.0%,1998,2003,7,0.93,3.1%,2.8%,61.6%,66.5%,55.2%,62.2%,35.3%,66.7%,47.2%
7,Marcos Baghdatis [CYP],2,5,28.6%,4,1,3,25.0%,2006,2011,7,0.91,4.7%,3.3%,53.0%,71.8%,49.3%,61.2%,35.1%,58.3%,37.8%
7,Tommy Haas [GER],1,6,14.3%,3,2,1,66.7%,1998,2009,7,0.89,6.6%,3.4%,54.6%,69.2%,47.7%,59.4%,36.0%,65.2%,30.2%
7,Rainer Schuettler [GER],2,5,28.6%,3,2,1,66.7%,1999,2009,6,0.92,3.9%,3.4%,54.2%,64.4%,48.0%,56.9%,39.5%,54.4%,47.1%
7,Nicolas Kiefer [GER],2,5,28.6%,3,2,1,66.7%,1999,2005,7,0.88,4.5%,4.2%,55.0%,69.7%,46.8%,59.4%,35.6%,58.1%,40.4%
7,Carlos Moya [ESP],2,5,28.6%,2,1,1,50.0%,1999,2003,7,0.95,3.2%,5.6%,55.9%,63.1%,48.0%,56.5%,41.2%,49.2%,47.3%
