Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
06-Jan-2025,M25 Hazebrouck,Hard,F,328,383,De Loore d. Arthur Gea [FRA],7-6(2) 6-7(5) 6-3,1.13,4.4%,2.6%,69.3%,73.4%,54.3%,3/5,2:59
26-Feb-2024,Lille CH,Hard,F,211,90,(1) Arthur Rinderknech [FRA] d. De Loore,6-4 3-6 7-6(8),0.78,17.5%,1.0%,71.8%,78.4%,55.2%,1/2,2:31
09-Oct-2023,Bratislava CH,Hard,F,188,164,Gabriel Diallo [CAN] d. De Loore,6-0 7-5,0.46,2.6%,3.8%,71.8%,62.5%,27.3%,11/15,1:36
24-Jul-2023,Zug CH,Clay,F,202,80,(1) Arthur Rinderknech [FRA] d. De Loore,3-6 6-3 6-4,0.93,13.6%,7.4%,60.5%,77.6%,53.1%,5/7,2:15
09-Jan-2023,Oeiras 2 CH,Hard,F,266,252,(4) Arthur Fils [FRA] d. (SE) De Loore,6-1 7-6(4),0.83,5.5%,1.8%,72.7%,60.0%,46.7%,2/5,1:41
02-Jan-2023,Oeiras 1 CH,Hard,F,341,304,(Q) De Loore d. Filip Cristian Jianu [ROU],6-3 6-2,2.09,10.2%,6.1%,65.3%,90.6%,52.9%,2/2,1:19
05-Sep-2022,M25+H Bagneres-de-Bigorre,Hard,F,371,520,(2) De Loore d. (5) Mark Lajal [EST],6-3 6-0,,,,,,,,
30-May-2022,M25 Kiseljak,Clay,F,514,406,De Loore d. (3) Hady Habib [LBN],6-4 5-7 6-3,,,,,,,,
04-Apr-2022,M15 Monastir,Hard,F,596,975,(2) De Loore d. Szymon Kielan [POL],6-4 6-3,,,,,,,,
18-Oct-2021,M25 Toulouse,Hard,F,959,682,(Q) De Loore d. Luca Van Assche [FRA],6-2 7-5,,,,,,,,
