Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Oeiras 2 CH F,L vs Fils,0.82,0.68,54.5,2.0,3.2%,58.1%,8.3%,54.2%,40.5%,31.7%
2018 Mouilleron-Le-Captif CH R32,W vs Djere,1.13,1.71,48.7,2.2,7.4%,63.0%,12.0%,76.0%,45.5%,47.6%
2018 Cary CH QF,L vs Duckworth,0.95,0.72,58.8,2.0,10.8%,62.2%,20.6%,64.7%,28.2%,27.0%
2018 Granby CH QF,L vs Gombos,0.89,0.64,55.2,2.5,9.1%,69.7%,29.0%,61.3%,25.8%,24.1%
2018 Granby CH R32,W vs Bachinger,1.03,1.27,70.0,2.6,4.4%,60.0%,7.1%,66.7%,41.9%,48.7%
2018 Lyon R16,L vs Simon,0.81,0.66,46.4,2.7,6.5%,67.7%,14.8%,63.0%,30.3%,25.8%
2018 Lyon Q2,L vs Djere,0.97,0.68,47.1,3.6,9.1%,57.6%,3.4%,58.6%,10.0%,50.0%
2018 Glasgow CH R32,L vs Lacko,0.84,0.54,43.2,2.3,13.3%,60.0%,18.5%,74.1%,17.2%,25.9%
2018 Davis Cup RR,L vs Isner,1.04,0.74,52.5,3.4,13.0%,68.8%,2.8%,60.6%,27.1%,23.0%
2018 Drummondville CH R16,L vs Kudla,1.05,0.76,60.0,2.6,14.9%,68.1%,14.3%,50.0%,33.3%,25.0%
2018 Canada F2 R32,W vs Dancevic,1.28,1.67,41.3,2.0,15.2%,72.7%,10.0%,63.3%,31.0%,54.2%
2018 Koblenz CH R32,L vs Stakhovsky,1.00,0.65,49.3,2.3,8.8%,58.8%,0.0%,43.3%,23.3%,41.7%
2017 Scheveningen CH R32,W vs Souza,1.01,1.28,68.7,2.7,14.3%,73.5%,15.9%,72.7%,32.7%,35.7%
2017 Perugia CH R32,L vs Sousa,0.71,0.40,35.6,2.0,7.4%,66.7%,20.8%,62.5%,14.8%,26.1%
2017 Lisbon CH R32,W vs Elias,1.01,1.22,66.5,3.0,7.1%,69.0%,0.0%,54.1%,50.0%,41.7%
2017 Vicenza CH R32,L vs Garin,0.71,0.53,39.2,2.2,9.5%,57.1%,0.0%,55.6%,37.9%,26.9%
2017 Samarkand CH R32,W vs Berankis,1.10,1.43,51.9,3.4,20.0%,68.6%,17.6%,64.7%,41.2%,45.2%
2017 Ostrava CH R16,L vs Cecchinato,0.78,0.52,47.1,2.2,7.4%,66.7%,4.2%,62.5%,20.0%,28.0%
2017 Zhuhai CH QF,L vs Donskoy,1.04,0.58,46.6,2.1,12.1%,57.6%,6.5%,51.6%,18.5%,33.3%
2017 Zhuhai CH R16,W vs Marterer,0.95,1.45,53.4,2.7,0.0%,70.0%,3.6%,64.3%,45.7%,54.3%
2023 (1 matches),,0.82,0.68,54.5,2.0,3.2%,58.1%,8.3%,54.2%,40.5%,31.7%
2018 (11 matches),,1.00,0.85,53.2,2.5,10.5%,64.9%,11.1%,61.3%,28.7%,33.8%
2017 (13 matches),,0.99,1.03,52.4,2.4,8.4%,65.2%,9.9%,63.2%,36.2%,37.9%
2016 (18 matches),,1.00,0.93,58.9,2.9,8.6%,63.6%,7.9%,61.6%,35.1%,34.5%
2015 (2 matches),,0.92,0.81,41.1,2.2,1.7%,60.3%,1.9%,62.3%,29.1%,40.4%
Career (46 matches),,0.99,0.92,55.9,2.6,8.8%,64.4%,8.8%,61.9%,33.7%,35.3%
