Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Oeiras CH F,L vs Fils,4.4,4.3,4.5,43.0%,48.1%,28.6%,55.6%,53.1%,18.3%,2.5,2.0,-2.0,-2.1
2016 Stockton CH R32,W vs Fratangelo,4.7,4.8,4.6,47.4%,52.6%,66.7%,42.3%,48.7%,4.2%,8.5,4.9,-3.5,-2.0
Career (2 matches),,4.6,4.6,4.6,45.4%,51.2%,46.2%,47.7%,50.5%,9.6%,5.5,3.7,-2.8,-2.0
