Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,23,13,10,56.5%,5,2,3,40.0%,2008,2019,R16,19,1.06,6.8%,7.0%,56.7%,66.8%,45.4%,57.5%,44.9%,63.0%,45.1%
Roland Garros,8,Clay,18,10,8,55.6%,2,0,2,0.0%,2008,2016,R32,16,1.07,5.0%,6.8%,52.3%,70.0%,44.7%,58.0%,45.1%,55.3%,46.3%
Wimbledon,11,Grass,40,29,11,72.5%,9,6,3,66.7%,2008,2019,F,38,1.09,9.3%,6.6%,57.6%,71.2%,44.5%,59.9%,43.6%,60.4%,49.5%
US Open,11,Hard,23,12,11,52.2%,6,4,2,66.7%,2008,2018,R16,20,1.04,6.5%,10.5%,54.0%,67.6%,43.1%,56.3%,45.2%,53.1%,45.9%
Olympics,1,,3,2,1,66.7%,1,1,0,100.0%,2012,2012,R16,3,1.06,6.9%,5.2%,60.8%,69.9%,47.5%,61.1%,41.3%,63.0%,40.0%
Fed Cup,6,,11,5,6,45.5%,3,2,1,66.7%,2008,2015,,0,,,,,,,,,,
Miami,11,Hard,23,12,11,52.2%,5,2,3,40.0%,2006,2018,QF,20,1.04,5.5%,8.4%,57.6%,66.3%,44.0%,56.8%,45.0%,59.2%,56.5%
Indian Wells,9,Hard,15,6,9,40.0%,6,2,4,33.3%,2008,2018,SF,12,0.99,6.2%,8.0%,58.6%,64.8%,43.4%,56.0%,43.6%,52.8%,46.4%
Cincinnati,9,Hard,15,6,9,40.0%,4,2,2,50.0%,2005,2018,QF,12,0.89,6.0%,10.2%,55.3%,64.0%,38.5%,52.6%,42.1%,48.8%,47.5%
Charleston,8,Clay,22,15,7,68.2%,5,3,2,60.0%,2009,2023,W,22,1.09,8.2%,7.6%,54.7%,70.1%,45.9%,59.2%,44.5%,54.2%,49.2%
Luxembourg,8,Hard,20,12,8,60.0%,5,5,0,100.0%,2008,2017,F,19,1.03,6.6%,7.6%,54.8%,69.1%,42.8%,57.2%,44.1%,50.6%,43.4%
Stuttgart,8,Clay,14,6,8,42.9%,4,2,2,50.0%,2009,2023,QF,14,1.00,8.9%,5.7%,55.3%,67.2%,49.5%,59.3%,40.7%,44.9%,31.5%
