Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Andorra R16,W vs Charaeva,3.0,2.8,3.4,67.1%,52.2%,50.0%,33.3%,58.4%,19.2%,15.0,21.7,6.5,15.5
2022 ITF Bonita Springs Q1,L vs Shibahara,2.2,2.1,2.3,53.6%,65.0%,50.0%,-,50.5%,13.0%,0.5,1.3,-5.0,-12.8
2019 Wimbledon Q3,L vs Pattinama Kerkhove,3.3,3.0,3.6,50.0%,54.2%,41.7%,66.7%,58.6%,14.1%,12.5,9.3,1.5,1.8
2018 Taipei 125K F,L vs Kumkhum,2.9,3.1,2.7,36.9%,31.3%,44.4%,100.0%,51.1%,13.3%,4.5,11.0,-7.0,-17.9
2017 Luxembourg R32,W vs Buzarnescu,2.7,2.9,2.5,51.1%,42.4%,58.3%,100.0%,52.3%,18.1%,5.0,6.2,3.0,4.5
2016 Wimbledon R32,L vs Shvedova,2.8,2.5,3.1,42.2%,40.0%,14.3%,75.0%,56.1%,9.2%,-7.5,-10.0,-8.5,-15.2
2015 US Open R16,L vs Halep,4.5,4.4,4.5,45.6%,49.1%,51.9%,41.7%,66.4%,7.4%,-5.5,-2.0,-1.0,-0.7
2015 Wimbledon R32,L vs Bacsinszky,3.2,3.0,3.3,45.3%,34.6%,42.9%,50.0%,50.7%,14.1%,-2.5,-3.7,-9.0,-14.8
2015 Birmingham R32,W vs Bencic,2.3,2.0,2.7,56.0%,60.0%,50.0%,0.0%,55.9%,21.4%,1.5,2.2,-12.5,-29.8
2015 Stuttgart R32,L vs Diyas,4.3,3.8,4.8,25.0%,60.9%,23.1%,55.6%,46.2%,14.1%,2.5,3.2,-9.0,-10.7
2015 Fed Cup RR,L vs Pavlyuchenkova,3.1,3.1,3.1,48.6%,48.7%,64.7%,30.0%,58.9%,5.7%,4.0,2.8,11.5,11.5
2015 Miami QF,L vs Williams,3.6,3.3,3.9,50.5%,57.8%,40.0%,50.0%,52.8%,8.4%,7.0,5.8,7.5,7.1
2015 Indian Wells SF,L vs Jankovic,4.6,4.5,4.7,46.0%,46.3%,35.3%,47.8%,39.6%,7.4%,-8.0,-6.7,-8.0,-4.3
2015 Dubai R32,W vs Niculescu,4.2,3.6,4.7,56.0%,63.6%,29.4%,66.7%,59.9%,8.8%,7.0,4.5,11.5,11.2
2015 Brisbane R32,L vs Shvedova,3.1,2.8,3.4,52.6%,59.0%,38.5%,60.0%,49.5%,6.8%,14.0,14.3,12.5,13.3
2014 Luxembourg R16,L vs Allertova,3.1,2.6,3.7,42.2%,38.1%,33.3%,80.0%,56.1%,5.8%,-10.0,-12.7,-5.5,-8.6
2014 Beijing R64,W vs Xu,2.7,2.1,3.2,56.8%,66.7%,20.0%,66.7%,56.4%,4.2%,11.5,14.9,-4.5,-6.7
2014 Cincinnati R16,L vs Radwanska,3.9,3.8,4.0,31.3%,33.3%,25.0%,37.5%,52.2%,10.8%,-2.0,-3.2,-10.5,-18.1
2014 Wimbledon QF,L vs Halep,3.4,3.7,3.1,40.9%,28.6%,41.7%,50.0%,58.6%,8.6%,0.5,0.6,-10.0,-19.2
2014 Madrid R16,L vs Halep,4.3,4.5,4.2,51.6%,43.6%,40.6%,43.8%,45.2%,11.0%,-5.0,-3.5,-1.5,-0.9
Career (35 matches),,3.4,3.2,3.6,48.6%,49.5%,43.2%,50.2%,52.4%,9.3%,4.1,4.1,-1.6,-1.8
