Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Andorra 125 R16,W vs Charaeva,86% (6/7),83% (5/6),0/1,38% (3/8),67% (2/3),4/4,1/1,0/0,1/1,0/0
2019 Nurnberg R32,L vs Tomljanovic,15% (2/13),100% (2/2),0/3,36% (5/14),0% (0/5),1/2,0/0,1/4,0/0,1/2
2019 Charleston R64,L vs Kenin,36% (4/11),50% (2/4),0/4,36% (4/11),0% (0/4),1/2,0/1,1/1,0/0,1/1
2019 Hua Hin R32,L vs Muguruza,10% (1/10),0% (0/1),0/2,44% (4/9),50% (2/4),0/0,0/0,2/2,0/0,1/1
2018 Taipei F,L vs Kumkhum,0% (0/8),- (0/0),0/3,50% (4/8),0% (0/4),0/0,0/0,1/2,0/0,1/1
2018 Taipei SF,W vs Diatchenko,36% (5/14),100% (5/5),0/5,50% (7/14),29% (2/7),3/5,2/2,1/1,1/1,1/1
2018 Taipei QF,W vs Liang,75% (6/8),83% (5/6),1/1,13% (1/8),0% (0/1),5/5,2/2,0/0,1/1,0/0
2018 Taipei R16,W vs Rybakina,67% (6/9),83% (5/6),1/3,50% (5/10),40% (2/5),1/4,1/2,0/0,1/2,0/0
2018 Taipei R32,W vs Doi,63% (5/8),60% (3/5),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2018 Mumbai R32,L vs Hibino,43% (6/14),50% (3/6),1/4,43% (6/14),33% (2/6),2/3,1/1,1/1,0/0,1/1
2018 Guangzhou R16,L vs Putintseva,22% (2/9),0% (0/2),0/2,33% (3/9),0% (0/3),0/0,0/0,1/2,0/0,1/1
2018 Guangzhou R32,W vs Zvonareva,78% (7/9),86% (6/7),2/3,44% (4/9),25% (1/4),4/4,0/0,0/0,0/0,0/0
2018 Budapest R16,L vs Hruncakova,11% (1/9),100% (1/1),0/4,67% (6/9),33% (2/6),0/1,0/0,0/0,0/0,0/0
2018 Budapest R32,W vs Parmentier,50% (6/12),83% (5/6),1/5,42% (5/12),0% (0/5),2/3,0/0,0/0,0/0,0/0
2018 Taipei SF,L vs Baindl,55% (6/11),83% (5/6),3/7,73% (8/11),13% (1/8),1/5,0/0,0/0,0/0,0/0
2018 Taipei QF,W vs Niculescu,80% (12/15),83% (10/12),5/9,73% (11/15),18% (2/11),3/8,0/0,0/0,0/0,0/0
2018 Taipei R16,W vs Hibino,50% (4/8),100% (4/4),0/1,56% (5/9),80% (4/5),3/3,1/1,0/0,1/1,0/0
2018 Taipei R32,W vs Zhang,50% (7/14),57% (4/7),0/5,50% (7/14),29% (2/7),4/4,1/1,3/3,0/0,2/2
2017 Limoges QF,W vs Perrin,64% (9/14),56% (5/9),0/1,43% (6/14),83% (5/6),3/4,1/1,0/0,1/1,0/0
2017 Limoges R16,W vs Danilovic,42% (5/12),100% (5/5),2/4,42% (5/12),20% (1/5),4/5,1/2,2/2,0/0,0/0
2022 (1 matches),,85.7%,83.3%,0.0%,37.5%,66.7%,100.0%,100.0%,-,100.0%,-
2019 (3 matches),,20.6%,57.1%,0.0%,38.2%,15.4%,50.0%,0.0%,57.1%,-,75.0%
2018 (14 matches),,49.3%,76.7%,26.9%,47.7%,25.0%,64.6%,90.9%,77.8%,83.3%,100.0%
2017 (12 matches),,41.2%,71.4%,26.7%,45.1%,29.0%,70.0%,50.0%,76.9%,33.3%,50.0%
2016 (38 matches),,42.4%,76.6%,32.4%,43.1%,27.4%,67.6%,75.8%,53.6%,64.3%,50.0%
Career (246 matches),,46.3%,76.5%,32.9%,42.7%,28.2%,71.1%,72.3%,63.1%,73.1%,62.7%
