Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Andorra 125 R16,W vs Charaeva,0.91,1.52,51.6,2.0,9.7%,74.2%,10.0%,56.7%,60.0%,54.2%
2019 Nurnberg R32,L vs Tomljanovic,0.98,0.72,56.4,2.1,-,47.1%,-,50.0%,46.7%,28.6%
2019 Charleston R64,L vs Kenin,0.95,0.74,57.2,3.3,12.9%,54.8%,14.8%,51.9%,32.4%,41.2%
2019 Hua Hin R32,L vs Muguruza,0.86,0.67,47.6,2.2,13.8%,69.0%,0.0%,56.0%,36.4%,20.7%
2018 Taipei F,L vs Kumkhum,0.92,0.34,36.0,2.2,3.7%,48.1%,8.3%,58.3%,9.5%,26.3%
2018 Taipei SF,W vs Diatchenko,1.11,1.19,70.5,4.0,7.7%,57.7%,4.3%,59.6%,50.0%,38.2%
2018 Taipei QF,W vs Liang,0.94,1.91,42.2,2.2,9.1%,77.3%,10.5%,68.4%,53.6%,55.6%
2018 Taipei R16,W vs Rybakina,1.19,1.38,45.0,2.4,10.3%,56.4%,2.9%,58.8%,40.9%,58.1%
2018 Taipei R32,W vs Doi,1.15,2.29,39.7,2.1,23.1%,76.9%,16.7%,75.0%,53.8%,41.7%
2018 Mumbai R32,L vs Hibino,0.95,0.88,73.1,5.0,10.2%,65.3%,2.3%,52.3%,40.4%,34.8%
2018 Guangzhou R16,L vs Putintseva,0.84,0.68,44.1,2.2,11.5%,50.0%,15.0%,70.0%,30.3%,36.7%
2018 Guangzhou R32,W vs Zvonareva,1.23,1.49,48.6,2.4,12.1%,63.6%,10.0%,43.3%,52.0%,60.0%
2018 Budapest R16,L vs Hruncakova,0.92,0.61,47.3,2.0,3.6%,50.0%,3.7%,55.6%,27.6%,36.0%
2018 Budapest R32,W vs Parmentier,1.25,1.26,59.9,12.8,5.1%,66.7%,0.0%,41.2%,47.5%,43.2%
2018 Taipei SF,L vs Baindl,0.88,0.81,63.5,3.0,8.1%,45.9%,8.6%,42.9%,53.1%,48.3%
2018 Taipei QF,W vs Niculescu,1.01,0.99,84.2,24.5,5.7%,47.2%,0.0%,43.5%,51.5%,54.8%
2018 Taipei R16,W vs Hibino,1.24,1.55,46.0,3.6,8.8%,52.9%,13.3%,73.3%,48.0%,45.5%
2018 Taipei R32,W vs Zhang,1.10,1.14,74.8,127.8,5.5%,65.5%,3.9%,47.1%,35.7%,54.4%
2017 Limoges QF,W vs Perrin,0.97,1.30,66.1,8.4,12.2%,65.3%,2.3%,68.2%,48.1%,41.5%
2017 Limoges R16,W vs Danilovic,1.13,1.28,58.2,2.1,11.6%,67.4%,2.5%,52.5%,43.2%,47.1%
2022 (1 matches),,0.91,1.52,51.6,2.0,9.7%,74.2%,10.0%,56.7%,60.0%,54.2%
2019 (3 matches),,0.93,0.71,53.9,2.4,8.5%,56.4%,4.9%,52.4%,38.0%,30.8%
2018 (14 matches),,1.05,1.09,59.8,3.2,8.5%,58.5%,6.0%,54.4%,42.9%,46.8%
2017 (12 matches),,1.05,1.04,64.5,3.6,9.5%,59.1%,7.3%,57.2%,40.9%,41.9%
2016 (38 matches),,1.00,1.00,56.3,2.6,7.6%,58.9%,5.9%,56.6%,40.8%,43.9%
Career (246 matches),,1.02,1.07,59.1,2.9,6.8%,59.7%,4.7%,56.4%,42.5%,45.2%
