Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2022 Andorra 125 R16,W vs Charaeva,20,14,1.4,18.2%,12.7%,14,11,1.3,14.9%,11.7%,9.6%,5.3%,0.6,7.3%,11.8%
2018 Taipei F,L vs Kumkhum,16,16,1.0,17.6%,17.6%,13,14,0.9,15.9%,17.1%,8.5%,6.1%,3.2,17.6%,5.5%
2017 Luxembourg R32,W vs Buzarnescu,21,36,0.6,15.7%,26.9%,19,29,0.7,16.4%,25.0%,10.3%,5.2%,0.8,15.7%,20.9%
2017 Wimbledon R128,L vs Konjuh,10,21,0.5,10.1%,21.2%,8,19,0.4,8.6%,20.4%,5.4%,2.2%,1.8,14.1%,8.1%
2016 Wimbledon R32,L vs Shvedova,11,25,0.4,8.7%,19.8%,8,18,0.4,7.5%,16.8%,4.7%,2.8%,1.1,10.3%,9.5%
2016 Wimbledon R64,W vs Stosur,31,9,3.4,27.2%,7.9%,19,9,2.1,20.4%,9.7%,10.8%,8.6%,0.7,10.5%,15.8%
2016 Wimbledon R128,W vs Rogers,19,12,1.6,18.3%,11.5%,10,8,1.3,11.6%,9.3%,9.3%,1.2%,0.6,9.6%,15.4%
2016 Australian Open R64,L vs Allertova,22,42,0.5,11.3%,21.6%,16,36,0.4,9.1%,20.6%,6.9%,2.3%,0.6,9.8%,16.5%
2016 Australian Open R128,W vs Cetkovska,27,27,1.0,20.8%,20.8%,22,24,0.9,19.0%,20.7%,16.4%,2.6%,0.5,9.2%,19.2%
2015 US Open R16,L vs Halep,37,72,0.5,16.8%,32.7%,35,66,0.5,17.1%,32.2%,13.2%,3.4%,0.5,8.2%,15.0%
2015 US Open R32,W vs Strycova,32,56,0.6,14.5%,25.3%,25,47,0.5,12.8%,24.0%,9.7%,2.6%,0.4,8.1%,22.6%
2015 US Open R64,W vs Giorgi,23,20,1.2,22.1%,19.2%,10,15,0.7,13.3%,20.0%,6.7%,0.0%,0.3,8.7%,27.9%
2015 Wimbledon R32,L vs Bacsinszky,17,24,0.7,15.2%,21.4%,12,21,0.6,11.5%,20.2%,8.7%,1.9%,1.2,10.7%,8.9%
2015 Wimbledon R64,W vs Mchale,25,34,0.7,14.8%,20.1%,17,28,0.6,11.3%,18.5%,7.9%,3.3%,0.6,7.1%,11.8%
2015 Wimbledon R128,W vs Gajdosova,24,15,1.6,19.4%,12.1%,16,8,2.0,15.2%,7.6%,10.5%,4.8%,0.6,12.9%,20.2%
2015 Birmingham R32,W vs Bencic,50,39,1.3,36.0%,28.1%,22,33,0.7,22.0%,33.0%,17.0%,2.0%,0.6,7.2%,12.2%
2015 Roland Garros R32,L vs Safarova,24,26,0.9,15.2%,16.5%,17,24,0.7,12.0%,16.9%,7.0%,4.2%,1.2,14.6%,12.0%
2015 Roland Garros R64,W vs Saville,15,10,1.5,26.8%,17.9%,13,10,1.3,27.7%,21.3%,25.5%,2.1%,0.3,7.1%,21.4%
2015 Stuttgart R32,L vs Diyas,11,40,0.3,11.3%,41.2%,11,33,0.3,12.5%,37.5%,9.1%,3.4%,0.6,8.2%,13.4%
2015 Fed Cup RR,L vs Pavlyuchenkova,35,37,0.9,16.7%,17.6%,25,31,0.8,14.1%,17.5%,7.9%,6.2%,0.6,10.0%,17.6%
Career (78 matches),,2145,2305,0.9,19.2%,20.6%,1694,1908,0.9,17.2%,19.4%,6.9%,3.5%,0.7,10.3%,14.5%
