Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,3,0,3,0.0%,2-6,25.0%,32-46,41.0%,0-1,0.0%,3,55.3%,28.2%,4.3%,3.0%,62.9%,63.7%,36.0%,53.4%,38.7%,45.6%,0.83,R32 (3x)
2025,1,0,1,0.0%,1-2,33.3%,12-18,40.0%,1-0,100.0%,1,71.4%,6.7%,0.0%,2.1%,54.6%,60.4%,61.4%,60.8%,34.3%,46.8%,0.87,R16 (Cap Cana)
2024,17,12,5,70.6%,25-13,65.8%,221-187,54.2%,4-6,40.0%,17,83.7%,26.2%,6.5%,4.4%,58.0%,75.0%,54.4%,66.4%,39.7%,52.3%,1.18,W (Ilkley)
2023,35,24,11,68.6%,53-31,63.1%,440-383,53.5%,9-4,69.2%,35,79.5%,27.1%,6.7%,3.1%,58.3%,73.6%,50.4%,63.9%,40.9%,51.9%,1.13,W (Ottignies Louvain)
2022,3,2,1,66.7%,5-4,55.6%,43-43,50.0%,1-0,100.0%,3,78.6%,20.9%,6.8%,6.8%,60.2%,72.3%,46.2%,61.9%,37.1%,50.0%,0.97,QF (Phoenix)
2019,3,2,1,66.7%,5-2,71.4%,37-31,54.4%,2-0,100.0%,3,75.8%,30.3%,10.5%,6.8%,56.6%,75.0%,48.4%,63.5%,41.8%,52.2%,1.14,QF (Phoenix)
2014,27,24,3,88.9%,48-7,87.3%,322-164,66.3%,4-1,80.0%,27,85.9%,46.3%,9.1%,4.2%,55.2%,76.3%,54.0%,66.3%,48.5%,57.0%,1.44,W (4x)
2013,16,12,4,75.0%,26-9,74.3%,194-132,59.5%,1-2,33.3%,16,82.2%,36.6%,5.1%,6.0%,61.4%,69.4%,55.9%,64.2%,44.5%,54.0%,1.24,W (Eskisehir)
2012,20,14,6,70.0%,32-15,68.1%,247-191,56.4%,5-0,100.0%,20,81.7%,30.9%,7.2%,6.0%,57.4%,74.2%,52.1%,64.8%,41.4%,52.4%,1.18,W (2x)
2011,25,14,11,56.0%,30-25,54.5%,284-262,52.0%,7-4,63.6%,24,71.2%,32.5%,6.6%,7.1%,56.0%,69.0%,47.1%,59.4%,42.9%,51.0%,1.06,SF (Mons)
2010,18,8,10,44.4%,20-23,46.5%,213-209,50.5%,2-3,40.0%,18,74.0%,27.3%,5.8%,4.7%,58.9%,69.4%,50.0%,61.4%,40.6%,50.9%,1.05,F (Ljubljana)
2009,17,9,8,52.9%,22-18,55.0%,202-189,51.7%,4-3,57.1%,0,,,,,,,,,,,,SF (Todi)
2008,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (Mons)
Career,186,121,65,65.1%,269-157,63.1%,2251-1867,54.7%,40-24,62.5%,167,78.8%,31.4%,6.8%,4.9%,57.9%,72.3%,51.1%,63.3%,42.2%,52.4%,1.15,
