Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Miami R64,W vs Alcaraz,4.4,4.8,4.0,48.5%,55.8%,50.0%,50.0%,52.3%,19.0%,11.0,6.7,3.5,2.9
2025 Indian Wells R128,W vs Sonego,4.0,4.5,3.5,58.6%,47.4%,61.5%,42.9%,60.3%,7.2%,13.5,10.9,5.5,7.4
2024 Shanghai QF,L vs Fritz,4.4,4.7,4.1,38.5%,50.0%,50.0%,53.8%,55.0%,18.9%,3.5,3.6,-7.0,-9.1
2024 US Open R32,L vs Machac,3.9,4.5,3.2,38.3%,28.6%,66.7%,41.7%,41.3%,15.7%,3.5,4.7,-10.0,-9.8
2024 US Open R64,W vs Mannarino,5.3,5.3,5.2,54.0%,53.1%,54.5%,54.5%,46.2%,16.8%,19.5,6.3,-9.0,-3.0
2024 Winston Salem SF,L vs Sonego,4.0,4.8,3.2,37.7%,48.4%,33.3%,50.0%,47.8%,19.3%,2.5,3.7,-8.0,-11.9
2024 Wimbledon R128,L vs Machac,3.7,4.1,3.4,47.3%,52.6%,54.8%,46.7%,51.6%,21.0%,14.5,5.9,13.5,7.3
2024 Roland Garros R128,W vs Mpetshi Perricard,3.4,3.9,3.0,51.8%,57.9%,63.2%,57.1%,53.4%,15.6%,47.5,25.4,4.0,2.8
2024 Rotterdam R32,W vs Prizmic,5.6,5.5,5.8,52.2%,48.1%,58.6%,48.5%,53.3%,32.5%,14.0,5.5,5.5,3.5
2023 Roland Garros R128,L vs Hurkacz,4.3,5.0,3.7,47.5%,46.2%,70.0%,44.8%,54.6%,12.6%,11.0,3.9,-10.5,-5.0
2023 Lyon R32,W vs Lopez San Martin,4.6,4.2,4.8,62.3%,60.0%,50.0%,63.6%,51.2%,10.4%,16.5,15.1,6.5,6.9
2023 Barcelona R64,W vs Lopez,3.5,3.6,3.5,53.9%,65.1%,52.6%,45.5%,55.6%,8.3%,17.0,11.8,7.5,7.3
2022 Basel R32,L vs Nakashima,4.3,4.2,4.4,53.2%,47.4%,59.1%,28.6%,54.3%,17.6%,2.5,1.5,4.0,3.3
2022 Antwerp R32,W vs Bailly,5.8,5.6,5.9,45.5%,55.9%,40.6%,62.5%,51.0%,14.1%,17.5,5.7,-9.5,-3.7
2022 Astana R32,W vs Alcaraz,4.9,4.6,5.1,52.5%,60.0%,52.9%,62.5%,50.0%,12.0%,8.0,5.9,5.5,4.4
2022 Metz R32,L vs Simon,6.0,6.3,5.6,42.9%,45.0%,33.3%,48.0%,45.1%,17.8%,3.0,2.3,-9.0,-6.8
2022 US Open R128,L vs Musetti,4.2,4.0,4.4,52.9%,55.4%,48.9%,40.6%,53.9%,15.8%,29.5,9.0,-8.5,-3.6
2022 Wimbledon QF,L vs Norrie,4.4,4.5,4.3,52.9%,57.1%,37.1%,40.7%,59.1%,18.7%,19.5,6.4,13.0,7.5
2022 Wimbledon R16,W vs Tiafoe,4.0,4.0,3.9,50.8%,53.8%,50.0%,45.2%,43.1%,26.7%,14.0,5.4,5.5,2.1
2022 Halle R32,L vs Medvedev,3.6,4.4,3.0,47.6%,45.2%,33.3%,20.0%,50.0%,40.8%,1.0,1.4,-3.0,-6.8
Career (108 matches),,4.3,4.5,4.0,48.5%,51.5%,53.8%,48.4%,53.3%,13.9%,8.9,5.9,1.1,0.9
