Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R32,L vs Machac,95.5,104.0,7.6,106.9,102.8,117,91,83.2,5.8,,84.3,93,74
2024 US Open R64,W vs Mannarino,94.3,100.0,8.0,104.2,99.2,128,87,84.5,4.6,83.7,85.6,97,69
2024 US Open R128,W vs Tabilo,95.7,102.3,9.4,108.1,101.9,121,74,84.2,7.0,82.3,80.3,99,67
2023 Wimbledon R32,L vs Rublev,101.8,109.3,7.8,113.0,105.9,124,95,90.3,5.1,92.9,90.8,100,79
2023 Wimbledon R128,W vs Marozsan,103.3,109.5,7.8,114.5,104.7,124,95,91.8,4.2,96.7,91.5,101,84
2022 US Open R128,L vs Musetti,96.7,105.9,10.6,113.1,103.9,126,70,84.9,7.6,85.1,83.3,99,64
2022 Wimbledon QF,L vs Norrie,100.5,107.7,7.2,111.3,105.2,125,95,88.7,4.3,91.8,88.4,102,80
2022 Wimbledon R16,W vs Tiafoe,105.1,111.9,7.1,115.1,107.1,124,98,92.4,4.9,95.1,91.6,103,79
2022 Wimbledon R32,W vs Humbert,102.9,108.9,7.5,112.7,104.3,126,96,93.0,3.8,93.1,93.4,101,84
2021 US Open R128,L vs Mcdonald,99.3,108.7,8.0,108.3,103.1,123,94,85.8,5.6,90.0,80.0,97,73
2020 US Open R16,L vs Shapovalov,98.5,104.9,9.6,108.7,100.9,124,62,87.7,5.3,90.5,86.8,105,74
2020 US Open R64,W vs Harris,98.5,105.5,8.9,110.3,101.1,123,75,86.9,5.9,93.5,88.8,100,73
2020 US Open R128,W vs Opelka,97.2,105.8,8.4,109.8,102.3,123,88,84.9,4.3,86.8,,95,77
2019 US Open R16,L vs Federer,97.6,107.5,10.3,112.8,97.8,123,83,86.1,5.6,88.0,81.3,99,77
2019 US Open R32,W vs Carreno Busta,101.6,110.5,8.7,114.3,105.4,127,96,88.7,6.3,88.3,89.8,99,63
2019 Wimbledon QF,L vs Djokovic,104.2,113.9,7.9,117.9,107.5,125,99,95.4,5.4,99.0,96.0,106,84
2019 Wimbledon R16,W vs Verdasco,106.8,112.6,6.0,115.3,109.5,129,98,95.4,4.2,98.1,92.1,105,86
2019 Wimbledon R32,W vs Medvedev,104.7,115.2,7.1,118.7,110.9,126,99,93.7,4.9,96.0,92.5,104,77
2019 Wimbledon R64,W vs Chardy,106.7,112.5,6.2,114.9,109.1,123,99,94.8,4.8,97.7,92.7,101,84
2019 Roland Garros R32,L vs Nadal,102.7,111.1,7.5,,,123,96,89.1,5.2,,,99,66
Career (72 matches),,101.0,109.0,7.8,111.8,104.3,129,62,89.1,5.5,90.9,87.6,118,61
