Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Miami Masters R64,W vs Alcaraz,23,20,1.2,12.2%,10.6%,20,18,1.1,11.5%,10.3%,6.9%,4.6%,1.0,18.5%,18.0%
2025 Indian Wells Masters R128,W vs Sonego,18,19,0.9,14.1%,14.8%,16,18,0.9,13.1%,14.8%,9.0%,3.3%,0.4,10.2%,22.7%
2024 Shanghai Masters QF,L vs Fritz,27,23,1.2,22.5%,19.2%,24,22,1.1,22.6%,20.8%,9.4%,2.8%,2.1,28.3%,13.3%
2024 US Open R32,L vs Machac,16,22,0.7,11.8%,16.2%,14,16,0.9,12.5%,14.3%,8.0%,4.5%,1.4,23.5%,16.9%
2024 US Open R64,W vs Mannarino,48,60,0.8,16.5%,20.6%,39,50,0.8,15.0%,19.2%,10.4%,4.2%,0.4,9.3%,22.0%
2024 US Open R128,W vs Tabilo,45,29,1.6,20.8%,13.4%,29,20,1.5,16.7%,11.5%,7.5%,8.6%,0.8,16.2%,19.4%
2024 Winston-Salem SF,L vs Sonego,18,24,0.8,17.8%,23.8%,18,21,0.9,18.8%,21.9%,9.4%,2.1%,1.8,29.7%,16.8%
2024 Wimbledon R128,L vs Machac,54,51,1.1,16.7%,15.8%,44,43,1.0,14.8%,14.5%,9.1%,4.4%,0.8,14.6%,18.0%
2024 Roland Garros R128,W vs Mpetshi Perricard,54,29,1.9,18.0%,9.7%,44,23,1.9,17.1%,8.9%,13.2%,3.9%,1.0,18.3%,19.0%
2024 Rotterdam R32,W vs Prizmic,25,42,0.6,12.1%,20.4%,17,40,0.4,8.8%,20.7%,6.2%,2.6%,0.5,9.2%,17.5%
2023 Wimbledon R32,L vs Rublev,41,34,1.2,14.1%,11.7%,34,28,1.2,13.1%,10.8%,9.2%,1.9%,1.2,17.6%,15.2%
2023 Wimbledon R64,W vs Barrios Vera,49,34,1.4,18.0%,12.5%,37,30,1.2,14.9%,12.1%,8.1%,6.5%,0.9,14.3%,15.4%
2023 Wimbledon R128,W vs Marozsan,39,25,1.6,21.4%,13.7%,33,21,1.6,20.9%,13.3%,15.2%,5.7%,0.7,11.5%,17.6%
2023 Roland Garros R128,L vs Hurkacz,44,71,0.6,14.7%,23.7%,39,65,0.6,14.4%,24.1%,11.9%,2.6%,0.8,15.7%,19.7%
2023 Lyon R32,W vs Lopez San Martin,20,16,1.3,18.5%,14.8%,17,15,1.1,17.5%,15.5%,12.4%,4.1%,0.6,11.1%,19.4%
2023 Barcelona R64,W vs Lopez,34,28,1.2,18.1%,14.9%,26,23,1.1,16.4%,14.5%,10.7%,5.0%,0.8,14.9%,19.7%
2022 Basel R32,L vs Nakashima,34,25,1.4,17.9%,13.2%,25,24,1.0,14.5%,13.9%,7.5%,5.2%,0.9,17.4%,18.4%
2022 Antwerp R32,W vs Bailly,56,64,0.9,23.5%,26.9%,50,62,0.8,22.5%,27.9%,14.0%,7.7%,0.6,8.4%,13.0%
2022 Astana R32,W vs Alcaraz,30,26,1.2,21.9%,19.0%,30,25,1.2,22.4%,18.7%,9.7%,6.0%,0.6,17.5%,27.0%
2022 Metz R32,L vs Simon,15,30,0.5,13.2%,26.3%,13,29,0.4,12.0%,26.9%,8.3%,3.7%,0.6,9.6%,14.9%
Career (187 matches),,5409,5577,1.0,15.5%,16.0%,4362,4902,0.9,14.1%,15.9%,7.3%,3.7%,0.9,15.6%,18.1%
