Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Miami R64,W vs Alcaraz,31% (5/16),80% (4/5),0/1,20% (3/15),33% (1/3),2/3,1/1,1/2,0/0,0/0
2025 Indian Wells R128,W vs Sonego,64% (7/11),100% (7/7),4/5,45% (5/11),0% (0/5),5/7,2/3,0/0,1/2,0/0
2024 Shanghai QF,L vs Fritz,30% (3/10),33% (1/3),0/3,44% (4/9),25% (1/4),0/1,0/0,2/2,0/0,1/1
2024 US Open R32,L vs Machac,8% (1/12),100% (1/1),1/6,58% (7/12),0% (0/7),0/1,0/0,0/1,0/0,0/0
2024 US Open R64,W vs Mannarino,60% (12/20),83% (10/12),3/6,43% (9/21),22% (2/9),5/10,2/4,3/3,0/0,0/0
2024 US Open R128,W vs Tabilo,53% (8/15),75% (6/8),1/3,31% (5/16),40% (2/5),5/6,2/2,3/3,1/1,0/0
2024 Winston-Salem SF,L vs Sonego,0% (0/9),- (0/0),0/3,50% (4/8),25% (1/4),0/0,0/0,2/2,0/0,1/1
2024 Roland Garros R128,W vs Mpetshi Perricard,35% (9/26),78% (7/9),0/2,13% (3/24),0% (0/3),3/5,1/1,0/1,0/0,0/0
2024 Rotterdam R32,W vs Prizmic,50% (7/14),100% (7/7),3/4,40% (6/15),33% (2/6),4/7,2/2,2/2,1/1,0/0
2023 Wimbledon R32,L vs Rublev,29% (6/21),50% (3/6),0/6,45% (9/20),33% (3/9),1/3,0/0,4/4,0/0,1/1
2023 Wimbledon R64,W vs Barrios Vera,58% (11/19),73% (8/11),0/3,37% (7/19),43% (3/7),6/8,2/2,1/2,1/1,0/0
2023 Wimbledon R128,W vs Marozsan,41% (7/17),100% (7/7),0/0,12% (2/17),50% (1/2),7/7,3/3,1/2,1/1,0/0
2023 Roland Garros R128,L vs Hurkacz,32% (8/25),75% (6/8),0/6,33% (8/24),25% (2/8),3/4,0/0,1/1,0/0,1/1
2023 Lyon R32,W vs Lopez San Martin,63% (5/8),80% (4/5),0/0,13% (1/8),100% (1/1),3/3,1/1,0/0,1/1,0/0
2023 Barcelona R64,W vs Lopez,47% (7/15),86% (6/7),1/3,20% (3/15),0% (0/3),5/6,1/2,1/1,1/1,0/0
2022 Basel R32,L vs Nakashima,13% (2/15),100% (2/2),0/1,13% (2/15),50% (1/2),2/2,1/1,3/3,0/0,1/1
2022 Antwerp R32,W vs Bailly,47% (8/17),63% (5/8),1/4,29% (5/17),0% (0/5),4/5,1/1,1/2,1/1,0/0
2022 Astana R32,W vs Alcaraz,70% (7/10),71% (5/7),1/3,45% (5/11),40% (2/5),3/4,1/3,0/0,1/2,0/0
2022 Metz R32,L vs Simon,11% (1/9),100% (1/1),0/3,56% (5/9),20% (1/5),0/1,0/0,0/1,0/0,0/0
2022 Wimbledon QF,L vs Norrie,32% (8/25),63% (5/8),1/4,24% (6/25),17% (1/6),4/5,2/2,1/2,0/0,0/0
2025 (2 matches),,44.4%,91.7%,66.7%,30.8%,12.5%,70.0%,75.0%,50.0%,50.0%,-
2024 (7 matches),,37.7%,80.0%,29.6%,36.2%,21.1%,56.7%,77.8%,85.7%,100.0%,100.0%
2023 (6 matches),,41.9%,77.3%,5.6%,29.1%,33.3%,80.6%,87.5%,80.0%,100.0%,100.0%
2022 (16 matches),,32.1%,71.4%,18.0%,34.2%,29.6%,77.1%,70.6%,72.0%,66.7%,100.0%
2021 (5 matches),,31.6%,68.0%,12.5%,38.5%,33.3%,73.3%,80.0%,60.0%,66.7%,50.0%
Career (467 matches),,39.8%,72.3%,25.5%,32.9%,30.9%,77.2%,78.7%,72.9%,81.4%,70.5%
