Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,16,5,11,31.3%,14-25,35.9%,178-200,47.1%,1-4,20.0%,16,73.3%,21.2%,9.3%,6.3%,55.2%,73.1%,46.6%,61.2%,35.9%,48.4%,0.93
Clay,6,3,3,50.0%,8-7,53.3%,71-72,49.7%,1-1,50.0%,6,71.8%,26.8%,5.1%,4.2%,56.7%,69.8%,49.2%,60.9%,40.6%,50.3%,1.04
Grass,1,0,1,0.0%,0-3,0.0%,5-18,21.7%,0-0,-,1,45.5%,0.0%,4.8%,7.9%,49.2%,64.5%,34.4%,49.2%,21.5%,35.2%,0.42
Grand Slams,3,1,2,33.3%,3-7,30.0%,36-55,39.6%,0-1,0.0%,3,55.6%,24.4%,4.2%,8.5%,47.0%,62.4%,43.3%,52.3%,37.9%,44.8%,0.79
Masters,9,4,5,44.4%,10-10,50.0%,95-92,50.8%,1-1,50.0%,9,76.1%,24.7%,7.7%,4.5%,58.2%,72.5%,46.4%,61.6%,36.3%,49.0%,0.95
Other Tours,11,3,8,27.3%,9-18,33.3%,123-143,46.2%,1-3,25.0%,11,74.2%,18.5%,9.5%,5.7%,56.2%,74.1%,48.5%,62.9%,36.6%,49.3%,0.99
Best of 5,3,1,2,33.3%,3-7,30.0%,36-55,39.6%,0-1,0.0%,3,55.6%,24.4%,4.2%,8.5%,47.0%,62.4%,43.3%,52.3%,37.9%,44.8%,0.79
Best of 3,20,7,13,35.0%,19-28,40.4%,218-235,48.1%,2-4,33.3%,20,75.0%,21.1%,8.8%,5.2%,57.0%,73.4%,47.6%,62.3%,36.5%,49.2%,0.97
Quarter-finals,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,44.4%,22.2%,1.8%,3.6%,70.9%,48.7%,37.5%,45.5%,35.2%,40.4%,0.65
vs Righties,21,7,14,33.3%,19-33,36.5%,230-267,46.3%,2-5,28.6%,21,71.0%,21.7%,8.4%,6.1%,54.4%,71.6%,46.7%,60.3%,36.8%,48.2%,0.93
vs Lefties,2,1,1,50.0%,3-2,60.0%,24-23,51.1%,0-0,-,2,79.2%,21.7%,4.1%,2.1%,65.8%,74.0%,48.0%,65.1%,35.4%,51.1%,1.01
vs Top 10,3,2,1,66.7%,4-4,50.0%,35-38,47.9%,0-0,-,3,72.2%,24.3%,3.8%,4.7%,59.9%,70.1%,43.5%,59.4%,38.2%,48.4%,0.94
