Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Miami R64,W vs Alcaraz,73.0%,50.7%,1.0%,1/0,2.45,19.1%,67.6%,52.2%,0.0%,2.30,28.9%,90.0%,48.1%,3.3%,2.74,0.0%
2025 Indian Wells R128,W vs Sonego,83.8%,64.9%,4.4%,2/1,2.48,4.4%,81.8%,61.1%,0.0%,2.31,4.8%,95.5%,71.4%,13.6%,2.63,4.2%
2024 Shanghai QF,L vs Fritz,70.5%,44.2%,4.9%,2/1,-,9.1%,61.0%,52.0%,0.0%,-,13.3%,90.0%,33.3%,15.0%,-,0.0%
2024 US Open R32,L vs Machac,48.4%,41.9%,4.7%,3/0,2.21,11.9%,31.3%,40.0%,9.4%,2.21,20.0%,77.8%,42.9%,0.0%,2.21,0.0%
2024 US Open R64,W vs Mannarino,77.2%,56.3%,2.1%,1/2,2.41,8.7%,76.7%,57.1%,2.7%,2.56,12.9%,86.2%,55.4%,1.5%,2.21,2.4%
2024 Winston Salem SF,L vs Sonego,72.5%,37.8%,2.0%,0/1,-,18.4%,68.8%,36.4%,0.0%,-,46.7%,78.9%,40.0%,5.3%,-,0.0%
2024 Wimbledon R128,L vs Machac,72.0%,61.0%,5.5%,4/5,2.41,9.6%,70.2%,60.3%,4.8%,2.33,17.5%,77.6%,62.2%,6.9%,2.50,0.0%
2024 Roland Garros R128,W vs Mpetshi Perricard,65.4%,55.7%,1.9%,0/3,2.20,18.9%,62.9%,53.0%,0.0%,2.03,28.3%,76.9%,60.0%,5.8%,2.42,7.1%
2024 Rotterdam R32,W vs Prizmic,78.0%,54.9%,3.3%,1/2,-,4.4%,75.4%,58.1%,3.5%,-,8.5%,84.8%,50.0%,3.0%,-,0.0%
2023 Roland Garros R128,L vs Hurkacz,65.5%,49.5%,0.0%,0/0,2.42,16.8%,56.5%,43.8%,0.0%,2.47,29.2%,84.5%,55.1%,0.0%,2.35,0.0%
2023 Lyon R32,W vs Lopez San Martin,74.6%,59.6%,1.6%,1/0,2.53,9.4%,74.4%,50.0%,0.0%,2.25,30.0%,88.2%,80.0%,5.9%,2.66,0.0%
2023 Barcelona R64,W vs Lopez,70.1%,54.7%,2.8%,2/1,2.20,47.8%,54.2%,50.0%,2.1%,2.18,68.0%,90.7%,57.1%,3.7%,2.21,23.8%
2022 Basel R32,L vs Nakashima,72.5%,39.4%,3.3%,2/1,2.47,21.5%,62.7%,40.5%,1.7%,2.21,36.1%,93.5%,37.9%,6.5%,2.79,3.4%
2022 Antwerp R32,W vs Bailly,81.2%,47.3%,3.6%,2/3,2.35,12.0%,82.4%,42.9%,1.2%,2.16,24.2%,89.4%,54.8%,8.5%,2.50,2.4%
2022 Astana R32,W vs Alcaraz,86.7%,58.5%,4.0%,0/3,-,8.2%,85.5%,59.6%,0.0%,-,16.0%,94.7%,55.6%,15.8%,-,0.0%
2022 Metz R32,L vs Simon,73.5%,36.1%,10.2%,1/4,2.19,9.8%,67.7%,38.1%,6.5%,2.02,20.8%,93.8%,33.3%,18.8%,2.33,0.0%
2022 US Open R128,L vs Musetti,73.0%,52.3%,2.8%,3/2,2.16,33.6%,69.4%,50.7%,2.8%,2.23,66.7%,88.7%,54.5%,3.2%,2.10,3.1%
2022 Wimbledon QF,L vs Norrie,72.8%,47.3%,2.0%,1/2,2.32,16.3%,70.1%,39.7%,1.0%,2.37,27.0%,84.0%,59.5%,4.0%,2.26,0.0%
2022 Wimbledon R16,W vs Tiafoe,69.3%,48.9%,7.8%,8/7,2.26,13.5%,60.9%,37.5%,8.7%,2.16,23.7%,83.7%,57.1%,7.6%,2.38,0.0%
2022 Halle R32,L vs Medvedev,58.3%,40.0%,3.3%,1/1,-,8.6%,60.5%,34.6%,2.3%,-,12.0%,75.0%,55.6%,8.3%,-,0.0%
Career (108 matches),,67.6%,51.1%,3.8%,47.8%,2.31,16.5%,63.3%,47.4%,2.4%,2.27,24.9%,82.2%,56.0%,6.8%,2.37,6.5%
