Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Miami R64,W vs Alcaraz,1.2%,100.0%,15.9%,76.7%,10.4%,20.5%,0.0%,7.2%,18.8%,0.6%,50.0%,-60,-55
2025 Indian Wells R128,W vs Sonego,0.0%,-,13.3%,58.8%,14.4%,20.6%,0.0%,13.5%,33.3%,0.5%,0.0%,8,-17
2024 Shanghai QF,L vs Fritz,0.0%,-,10.8%,61.5%,5.3%,10.3%,0.0%,6.6%,33.3%,0.9%,0.0%,-17,-60
2024 US Open R32,L vs Machac,2.9%,100.0%,7.4%,80.0%,12.7%,18.2%,0.0%,3.6%,14.3%,0.5%,0.0%,-32,-56
2024 US Open R64,W vs Mannarino,3.7%,100.0%,9.3%,81.5%,9.8%,13.8%,0.0%,4.0%,6.0%,0.7%,40.0%,-62,-38
2024 Winston Salem SF,L vs Sonego,0.0%,-,12.9%,69.2%,18.0%,14.3%,50.0%,2.0%,12.5%,0.0%,-,-2,-31
2024 Wimbledon R128,L vs Machac,1.3%,100.0%,8.4%,63.0%,17.3%,35.8%,0.0%,10.0%,25.6%,1.0%,0.0%,-18,4
2024 Roland Garros R128,W vs Mpetshi Perricard,0.8%,100.0%,12.7%,86.8%,21.9%,20.9%,0.0%,11.9%,31.6%,1.3%,20.0%,29,5
2024 Rotterdam R32,W vs Prizmic,0.0%,-,7.8%,50.0%,11.1%,17.4%,0.0%,9.1%,16.1%,0.6%,0.0%,-59,-46
2023 Roland Garros R128,L vs Hurkacz,0.7%,100.0%,11.0%,90.9%,12.5%,20.0%,0.0%,6.0%,14.7%,0.6%,33.3%,17,10
2023 Lyon R32,W vs Lopez San Martin,0.0%,-,9.3%,90.0%,16.9%,23.8%,0.0%,13.0%,42.9%,0.9%,0.0%,3,0
2023 Barcelona R64,W vs Lopez,0.0%,-,10.6%,70.0%,14.2%,17.6%,5.9%,15.0%,16.7%,0.0%,-,4,38
2022 Basel R32,L vs Nakashima,2.2%,100.0%,7.4%,71.4%,10.0%,15.0%,0.0%,11.4%,31.8%,0.6%,50.0%,-57,-51
2022 Antwerp R32,W vs Bailly,0.0%,-,13.9%,78.8%,11.3%,17.2%,10.0%,7.8%,18.6%,1.1%,71.4%,-5,-5
2022 Astana R32,W vs Alcaraz,3.2%,100.0%,17.5%,70.8%,9.4%,8.6%,0.0%,9.7%,22.7%,0.7%,50.0%,-30,-68
2022 Metz R32,L vs Simon,1.6%,100.0%,14.9%,82.4%,12.0%,24.3%,25.0%,3.4%,8.7%,0.3%,0.0%,-40,-50
2022 US Open R128,L vs Musetti,4.7%,87.5%,13.6%,71.4%,17.9%,26.5%,23.1%,4.7%,6.1%,0.6%,25.0%,8,4
2022 Wimbledon QF,L vs Norrie,0.0%,-,9.8%,75.9%,14.5%,15.9%,20.7%,14.7%,23.3%,1.1%,33.3%,-2,-3
2022 Wimbledon R16,W vs Tiafoe,0.0%,-,9.7%,61.5%,11.7%,15.9%,0.0%,11.2%,24.2%,0.9%,0.0%,-77,-23
2022 Halle R32,L vs Medvedev,4.3%,50.0%,11.1%,75.0%,13.5%,27.8%,0.0%,3.3%,20.0%,2.0%,33.3%,-9,-57
Career (108 matches),,1.2%,77.1%,9.6%,71.8%,12.3%,17.1%,9.0%,7.9%,20.7%,0.7%,30.4%,-28,-21
