Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Miami R64,W vs Alcaraz,1.14,1.24,58.5,5.7,6.3%,70.8%,0.0%,56.1%,40.7%,37.0%
2025 Indian Wells R128,W vs Sonego,1.00,1.19,56.7,3.1,3.1%,65.6%,3.6%,35.7%,57.1%,57.6%
2024 Shanghai QF,L vs Fritz,0.82,0.60,40.2,2.0,6.7%,53.3%,3.4%,62.1%,34.4%,27.6%
2024 US Open R32,L vs Machac,0.74,0.42,20.9,2.1,0.0%,44.7%,5.9%,55.9%,38.2%,16.7%
2024 US Open R64,W vs Mannarino,0.99,1.18,49.3,4.5,7.7%,61.5%,4.4%,57.4%,55.8%,39.7%
2024 US Open R128,W vs Tabilo,1.02,1.27,40.4,2.8,15.1%,75.5%,17.4%,50.0%,40.0%,50.9%
2024 Winston-Salem SF,L vs Sonego,0.66,0.41,29.1,2.0,0.0%,64.0%,0.0%,48.0%,35.7%,17.4%
2024 Roland Garros R128,W vs Mpetshi Perricard,0.93,1.30,51.1,3.8,8.2%,74.0%,6.2%,69.2%,41.7%,37.2%
2024 Rotterdam R32,W vs Prizmic,1.13,1.17,72.8,2.2,5.0%,53.3%,9.1%,61.8%,35.4%,53.5%
2023 Wimbledon R32,L vs Rublev,0.99,0.82,48.9,3.7,6.6%,60.5%,2.8%,57.7%,35.1%,31.9%
2023 Wimbledon R64,W vs Barrios Vera,0.99,1.20,43.9,2.4,7.7%,60.0%,11.7%,61.7%,42.1%,53.5%
2023 Wimbledon R128,W vs Marozsan,0.87,1.94,29.2,2.1,6.5%,82.6%,7.7%,76.9%,40.0%,48.9%
2023 Roland Garros R128,L vs Hurkacz,0.91,0.86,51.1,3.2,3.8%,68.4%,2.8%,55.6%,30.8%,41.4%
2023 Lyon R32,W vs Lopez San Martin,1.16,2.33,29.7,2.0,8.7%,78.3%,4.5%,72.7%,57.6%,40.0%
2023 Barcelona R64,W vs Lopez,0.86,1.36,63.3,2.3,11.6%,72.1%,7.9%,73.7%,47.3%,38.5%
2022 Basel R32,L vs Nakashima,0.80,0.76,57.2,9.2,5.7%,64.2%,13.0%,73.9%,29.2%,30.2%
2022 Antwerp R32,W vs Bailly,1.00,1.13,77.5,3.2,3.8%,65.4%,8.3%,58.3%,45.8%,39.4%
2022 Astana R32,W vs Alcaraz,1.02,1.37,45.5,2.9,0.0%,69.7%,0.0%,51.7%,53.8%,50.0%
2022 Metz R32,L vs Simon,0.92,0.61,42.9,2.2,6.1%,51.5%,0.0%,56.3%,18.5%,45.5%
2022 Wimbledon QF,L vs Norrie,0.82,0.88,51.1,5.7,2.6%,64.5%,5.8%,66.7%,35.9%,38.4%
2025 (2 matches),,1.08,1.23,57.8,4.0,5.0%,68.8%,1.4%,47.8%,47.2%,45.6%
2024 (7 matches),,0.94,0.96,46.7,2.5,7.0%,62.5%,7.1%,59.0%,42.1%,38.1%
2023 (6 matches),,0.95,1.16,46.2,2.5,6.9%,68.1%,6.0%,63.6%,40.2%,42.5%
2022 (16 matches),,1.00,1.01,51.8,3.1,5.8%,64.3%,5.1%,60.9%,37.9%,37.2%
2021 (5 matches),,1.01,0.95,46.1,3.0,9.3%,61.1%,6.1%,59.4%,36.2%,38.3%
Career (467 matches),,1.02,1.11,49.8,2.8,6.5%,64.2%,4.4%,61.4%,39.9%,41.0%
