Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1979,48,33,15,68.8%,62-44,58.5%,519-462,52.9%,12-4,75.0%,0,,,,,,,,,,,,F (3x)
1978,93,67,26,72.0%,138-72,65.7%,1075-822,56.7%,17-9,65.4%,0,,,,,,,,,,,,W (3x)
1977,13,6,7,46.2%,14-15,48.3%,136-135,50.2%,4-2,66.7%,0,,,,,,,,,,,,BR (Quito)
1976,89,65,24,73.0%,140-71,66.4%,1084-874,55.4%,14-6,70.0%,0,,,,,,,,,,,,W (5x)
1975,131,108,23,82.4%,227-79,74.2%,1658-1168,58.7%,19-10,65.5%,0,,,,,,,,,,,,W (9x)
1974,112,85,27,75.9%,175-75,70.0%,1326-994,57.2%,25-13,65.8%,0,,,,,,,,,,,,W (3x)
1973,100,70,30,70.0%,148-84,63.8%,1163-980,54.3%,23-9,71.9%,0,,,,,,,,,,,,W (2x)
1972,92,66,26,71.7%,130-64,67.0%,999-784,56.0%,23-16,59.0%,0,,,,,,,,,,,,W (4x)
1971,98,70,28,71.4%,156-74,67.8%,1190-914,56.6%,19-15,55.9%,0,,,,,,,,,,,,W (2x)
1970,143,115,28,80.4%,246-84,74.5%,1904-1380,58.0%,9-6,60.0%,0,,,,,,,,,,,,W (13x)
1969,119,90,29,75.6%,216-95,69.5%,1798-1404,56.2%,0-0,-,0,,,,,,,,,,,,W (San Juan)
1968,97,84,13,86.6%,208-62,77.0%,1649-1184,58.2%,0-0,-,0,,,,,,,,,,,,W (11x)
1967,60,48,12,80.0%,113-40,73.9%,1041-746,58.3%,0-0,-,0,,,,,,,,,,,,W (7x)
1966,77,64,13,83.1%,160-49,76.6%,1280-941,57.6%,0-0,-,0,,,,,,,,,,,,W (6x)
1965,89,74,15,83.1%,181-59,75.4%,1450-1090,57.1%,0-0,-,0,,,,,,,,,,,,W (6x)
1964,74,57,17,77.0%,132-58,69.5%,1092-869,55.7%,0-0,-,0,,,,,,,,,,,,W (5x)
1963,47,36,11,76.6%,85-41,67.5%,709-540,56.8%,0-0,-,0,,,,,,,,,,,,W (2x)
1962,45,30,15,66.7%,67-38,63.8%,554-443,55.6%,0-0,-,0,,,,,,,,,,,,W (3x)
1961,16,11,5,68.8%,26-17,60.5%,234-191,55.1%,0-0,-,0,,,,,,,,,,,,W (2x)
1960,3,1,2,33.3%,3-5,37.5%,37-45,45.1%,0-0,-,0,,,,,,,,,,,,R64 (2x)
1959,2,0,2,0.0%,0-5,0.0%,13-31,29.5%,0-0,-,0,,,,,,,,,,,,R64 (South Orange)
Career,1548,1180,368,76.2%,2627-1131,69.9%,20911-15997,56.7%,165-90,64.7%,0,,,,,,,,,,,,
