Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1979 Masters F,L vs Mcenroe,34.8%,49.4%,56.8%,41.3%,60.0%,77.8%,66.7%,72.9%,68.4%,50.0%,-,13.3%,30.0%,50.0%,8
1975 Wimbledon F,W vs Connors,32.7%,52.5%,48.3%,42.9%,37.7%,62.3%,51.2%,52.6%,54.8%,55.3%,50.0%,31.8%,45.5%,40.0%,47
1972 US Open F,L vs Nastase,23.6%,36.2%,54.5%,31.3%,28.6%,48.2%,65.0%,45.9%,40.0%,48.4%,50.0%,35.0%,47.5%,38.5%,59
1972 US Open SF,W vs Richey,35.6%,51.7%,50.0%,44.9%,43.6%,60.0%,54.8%,58.4%,26.1%,56.3%,50.0%,23.3%,40.0%,43.5%,-30
1969 Wimbledon SF,L vs Laver,28.4%,40.5%,34.6%,34.4%,36.1%,48.6%,39.1%,45.7%,58.3%,36.1%,50.0%,17.9%,30.8%,28.1%,57
Career (5 matches),,30.4%,45.2%,47.7%,38.2%,40.1%,58.2%,53.4%,53.8%,50.0%,49.1%,50.0%,24.2%,38.5%,39.3%,66
