Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
1983 Wimbledon SF,L vs Navratilova,15.0%,50.0%,17.5%,42.9%,15.8%,25.0%,50.0%,16.7%,0.0%,4.1%,0.0%,12,1
Career (1 matches),,15.0%,50.0%,17.5%,42.9%,15.8%,25.0%,50.0%,16.7%,0.0%,4.1%,0.0%,12,1
