Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
10-Sep-1984,Salt Lake City,Hard,F,55,69,(3) Vermaak d. (8) Terry Holladay [USA],6-1 6-2,,,,,,,,
12-Sep-1983,Salt Lake City,Hard,F,,,(1) Vermaak d. Felicia Raschiatore [USA],6-2 0-6 7-5,,,,,,,,
28-Feb-1983,Palm Springs,Hard,F,,,(6) Vermaak d. Carling Bassett Seguso [CAN],6-3 7-5,,,,,,,,
04-Jan-1982,Fort Myers Futures,Hard,F,,,Duk Hee Lee [KOR] d. Vermaak,6-0 6-3,,,,,,,,
02-Mar-1981,Las Vegas Futures,,F,,,(6) Vermaak d. (4) Iva Budarova [TCH],6-2 6-3,,,,,,,,
11-Sep-1978,San Antonio,Hard,F,,,Stacy Margolin [USA] d. (8) Vermaak,7-5 6-1,,,,,,,,
27-Jun-1977,Wimbledon Plate,Grass,F,,,Vermaak d. Sue Mappin [GBR],6-2 7-5,,,,,,,,
29-May-1977,Beckenham,Grass,F,,,Vermaak d. Michelle Tyler [GBR],6-4 5-7 6-1,,,,,,,,
07-Feb-1977,Columbus Futures,Carpet,F,,,Vermaak d. Lindsey Beaven [GBR],7-5 6-2,,,,,,,,
31-Oct-1976,Johannesburg Transvaal Chps,Hard,F,,,Vermaak d. Tanya Harford [RSA],6-2 6-4,,,,,,,,
