Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1990,3,2,1,66.7%,5-3,62.5%,39-35,52.7%,1-0,100.0%,0,,,,,,,,,,,,QF (ITF Key Biscayne 2)
1989,8,4,4,50.0%,8-9,47.1%,76-79,49.0%,1-0,100.0%,0,,,,,,,,,,,,QF (2x)
1988,9,5,4,55.6%,13-9,59.1%,103-94,52.3%,2-1,66.7%,0,,,,,,,,,,,,SF (ITF Roanoke)
1987,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,0,,,,,,,,,,,,R32 (ITF Chicago)
1986,1,0,1,0.0%,1-1,50.0%,6-9,40.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (Chicago)
1982,5,4,1,80.0%,7-3,70.0%,51-37,58.0%,1-0,100.0%,0,,,,,,,,,,,,F (Fort Myers Futures)
1981,15,11,4,73.3%,26-8,76.5%,186-129,59.0%,0-3,0.0%,0,,,,,,,,,,,,W (Las Vegas Futures)
1980,13,7,6,53.8%,15-10,60.0%,116-105,52.5%,1-2,33.3%,0,,,,,,,,,,,,SF (Columbus Futures)
1979,3,1,2,33.3%,3-3,50.0%,29-25,53.7%,0-1,0.0%,0,,,,,,,,,,,,R16 (Atlanta Futures)
Career,58,34,24,58.6%,78-48,61.9%,611-525,53.8%,6-8,42.9%,0,,,,,,,,,,,,
