Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,3,2,1,66.7%,4-3,57.1%,30-36,45.5%,2-0,100.0%,0,,,,,,,,,,,
Clay,2,0,2,0.0%,1-4,20.0%,13-27,32.5%,0-0,-,0,,,,,,,,,,,
Quarter-finals,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,0,,,,,,,,,,,
vs Righties,4,1,3,25.0%,3-6,33.3%,29-49,37.2%,1-0,100.0%,0,,,,,,,,,,,
