Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Roland Garros,3,Clay,3,1,2,33.3%,0,0,0,-,2013,2020,W,3,1.07,4.2%,2.4%,57.5%,61.5%,53.5%,58.1%,45.0%,66.7%,57.1%
Strasbourg,2,Clay,3,1,2,33.3%,0,0,0,-,2015,2016,Q2,2,0.82,5.1%,7.3%,54.0%,55.4%,46.0%,51.1%,40.1%,23.1%,43.8%
