Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 US Open R128,L vs Damm,13% (2/15),0% (0/2),0/3,29% (4/14),25% (1/4),0/0,0/0,3/3,0/0,1/1
2025 Winston-Salem R64,W vs Coric,18% (2/11),50% (1/2),0/0,18% (2/11),100% (2/2),0/0,0/0,0/0,0/0,0/0
2025 (2 matches),,15.4%,25.0%,0.0%,24.0%,50.0%,-,-,100.0%,-,100.0%
Career (2 matches),,15.4%,25.0%,0.0%,24.0%,50.0%,-,-,100.0%,-,100.0%
