Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 US Open R128,L vs Damm,2.3,2.7,2.0,43.9%,42.3%,100.0%,33.3%,61.2%,12.0%,0.0,0.0,-4.0,-9.1
2025 Winston Salem R64,W vs Coric,3.5,4.0,2.9,48.0%,58.3%,77.8%,36.4%,60.8%,21.1%,3.0,2.7,1.0,1.7
Last 52 Weeks (2 matches),,2.9,3.3,2.4,45.7%,50.0%,81.8%,35.7%,61.0%,17.5%,1.5,1.7,-1.5,-2.9
Career (2 matches),,2.9,3.3,2.4,45.7%,50.0%,81.8%,35.7%,61.0%,17.5%,1.5,1.7,-1.5,-2.9
