Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Houston,Clay,Q2,253,138,(1) Jack Pinnington Jones [GBR] d. (WC) Blanch,6-4 7-6(4),0.84,1.2%,1.2%,65.1%,61.1%,37.9%,4/8,1:52
30-Mar-2026,Houston,Clay,Q1,253,201,(WC) Blanch d. (6) Genaro Alberto Olivieri [ARG],6-0 5-7 7-6(5),1.19,3.3%,1.1%,65.2%,65.0%,56.3%,3/7,2:23
18-Mar-2026,Miami Masters,Hard,R64,272,31,(28) Arthur Fils [FRA] d. (WC) Blanch,6-2 6-3,0.47,4.8%,1.6%,68.3%,67.4%,30.0%,8/11,1:05
18-Mar-2026,Miami Masters,Hard,R128,272,78,(WC) Blanch d. Jan Lennard Struff [GER],6-3 3-6 6-3,1.17,11.8%,1.3%,65.8%,82.0%,50.0%,2/4,1:25
10-Mar-2026,Phoenix CH,Hard,R16,287,151,(Alt) Billy Harris [GBR] d. (WC) Blanch,3-6 7-6(5) 7-6(6),0.90,8.7%,5.5%,63.8%,76.5%,47.8%,7/8,2:50
10-Mar-2026,Phoenix CH,Hard,R32,287,52,(WC) Blanch d. (5) Terence Atmane [FRA],6-4 6-4,1.38,25.8%,3.2%,54.8%,82.4%,60.7%,3/3,1:16
04-Mar-2026,Indian Wells Masters,Hard,Q1,287,119,(18) Dino Prizmic [CRO] d. (WC) Blanch,7-6(3) 6-0,0.58,14.5%,3.6%,54.5%,63.3%,52.0%,2/5,1:16
09-Feb-2026,Brisbane 2 CH,Hard,QF,280,178,(4) Alex Bolt [AUS] d. (8) Blanch,7-5 6-3,0.87,6.0%,3.0%,58.2%,61.5%,46.4%,2/6,1:31
09-Feb-2026,Brisbane 2 CH,Hard,R16,280,430,(8) Blanch d. Arthur Weber [FRA],6-1 6-3,1.45,12.3%,5.3%,54.4%,67.7%,61.5%,5/6,1:12
09-Feb-2026,Brisbane 2 CH,Hard,R32,280,399,(8) Blanch d. Corentin Denolly [FRA],6-4 7-5,1.31,18.8%,4.7%,62.5%,77.5%,62.5%,4/5,1:15
02-Feb-2026,Brisbane 1 CH,Hard,R32,278,590,(Q) Pavle Marinkov [AUS] d. Blanch,7-6(5) 3-6 6-3,0.99,18.4%,2.0%,64.3%,71.4%,48.6%,4/8,2:29
26-Jan-2026,Phan Thiet 2 CH,Hard,R16,305,220,(4) Yu Hsiou Hsu [TPE] d. Blanch,6-0 3-6 6-3,0.73,11.5%,11.5%,60.3%,72.3%,32.3%,3/7,1:44
26-Jan-2026,Phan Thiet 2 CH,Hard,R32,305,715,Blanch d. (Q) Chase Ferguson [AUS],6-0 6-1,2.26,13.6%,9.1%,56.8%,84.0%,52.6%,2/2,0:51
19-Jan-2026,Phan Thiet 1 CH,Hard,QF,305,257,Daniel Michalski [POL] d. Blanch,5-7 7-6(3) 6-3,0.99,6.4%,4.3%,58.5%,74.5%,46.2%,3/7,2:28
19-Jan-2026,Phan Thiet 1 CH,Hard,R16,305,425,Blanch d. (Q) Michele Ribecai [ITA],6-4 6-7(9) 6-1,1.92,17.1%,6.1%,59.8%,89.8%,60.6%,0/1,2:09
19-Jan-2026,Phan Thiet 1 CH,Hard,R32,305,220,Blanch d. (8) Yu Hsiou Hsu [TPE],6-2 3-6 6-2,1.27,3.0%,4.5%,46.3%,80.6%,52.8%,4/6,1:45
10-Nov-2025,Champaign CH,Hard,QF,297,458,Stefan Kozlov [USA] d. Blanch,6-2 6-7(7) 6-3,0.73,3.8%,5.7%,61.3%,56.9%,58.5%,6/10,2:31
10-Nov-2025,Champaign CH,Hard,R16,297,564,Blanch d. Arda Azkara [TUR],6-3 6-4,1.33,7.5%,3.8%,71.7%,84.2%,40.0%,0/1,1:04
10-Nov-2025,Champaign CH,Hard,R32,297,202,Blanch d. (3) Mitchell Krueger [USA],6-3 7-6(5),1.23,10.5%,5.3%,47.4%,88.9%,50.0%,1/1,1:43
03-Nov-2025,Knoxville CH,Hard,F,335,236,(5) Mitchell Krueger [USA] d. Blanch,6-7(2) 6-4 6-1,0.81,11.0%,3.0%,47.0%,66.0%,50.9%,2/7,2:05
03-Nov-2025,Knoxville CH,Hard,SF,335,256,Blanch d. (6) Daniil Glinka [EST],6-4 7-6(2),1.43,9.0%,1.5%,59.7%,85.0%,55.6%,0/1,1:38
03-Nov-2025,Knoxville CH,Hard,QF,335,203,Blanch d. (2) Jay Clarke [GBR],6-3 7-6(5),1.95,15.3%,3.4%,52.5%,93.5%,64.3%,1/1,1:34
03-Nov-2025,Knoxville CH,Hard,R16,335,269,Blanch d. (8) Andres Martin [USA],6-4 6-4,1.28,10.0%,0.0%,65.0%,82.1%,42.9%,6/7,1:21
03-Nov-2025,Knoxville CH,Hard,R32,335,993,Blanch d. (WC) Alexander Kotzen [USA],6-4 6-2,1.28,10.8%,4.6%,63.1%,80.5%,45.8%,6/6,1:16
