Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2021 W60+H La Bisbal D'Emporda R32,L vs Danilovic,67% (6/9),67% (4/6),3/7,88% (7/8),0% (0/7),0/4,0/0,1/1,0/0,0/0
2019 W25 Porto R32,W vs Gervais,57% (8/14),88% (7/8),1/4,38% (5/13),0% (0/5),4/6,1/1,0/2,0/0,0/0
2019 W25 Palmela R32,W vs Lanca,60% (6/10),83% (5/6),1/1,44% (4/9),75% (3/4),3/3,1/1,0/0,1/1,0/0
2019 W25 Madrid QF,L vs Sherif,11% (1/9),0% (0/1),0/2,50% (5/10),20% (1/5),0/0,0/0,1/2,0/0,1/1
2019 W25 Santa Margarita de Montbui R16,W vs Bassols Ribera,67% (6/9),100% (6/6),2/3,44% (4/9),25% (1/4),3/4,0/1,0/0,0/0,0/0
2019 W60 Les Franqueses del Valles R32,L vs Bucsa,55% (6/11),50% (3/6),1/4,64% (7/11),43% (3/7),2/3,0/0,1/1,0/0,0/0
2019 W25 Tunis R16,L vs Cristian,33% (3/9),67% (2/3),1/4,89% (8/9),25% (2/8),1/2,0/0,1/3,0/0,0/1
2019 W25 Tunis R32,W vs Vicens Mas,56% (9/16),89% (8/9),3/7,56% (9/16),11% (1/9),5/8,1/4,2/3,0/2,1/1
2019 W25 Campinas R32,L vs Grymalska,22% (2/9),0% (0/2),0/2,75% (6/8),50% (3/6),0/0,0/0,1/2,0/0,1/1
2019 W25 Plantation FL R16,L vs Kratzer,22% (2/9),100% (2/2),2/4,75% (6/8),17% (1/6),1/2,0/0,0/1,0/0,0/0
2019 W25 Plantation FL R32,W vs Leykina,100% (8/8),88% (7/8),2/2,29% (2/7),0% (0/2),4/5,0/0,0/0,0/0,0/0
2019 W25 Daytona Beach FL R32,L vs Zarazua,56% (5/9),60% (3/5),1/4,60% (6/10),0% (0/6),2/3,0/3,0/1,0/0,0/1
2017 Nules $25K R32,L vs Skamlova,25% (2/8),100% (2/2),2/6,75% (6/8),0% (0/6),0/2,0/0,0/0,0/0,0/0
2017 Castellon $15K R16,L vs Gorgodze,44% (4/9),75% (3/4),3/6,67% (6/9),0% (0/6),1/3,0/0,1/1,0/0,1/1
2017 Castellon $15K R32,W vs Stefanini,53% (8/15),100% (8/8),4/7,64% (9/14),22% (2/9),3/7,1/1,0/0,0/0,0/0
2017 Valencia $25K R16,L vs Soler Espinosa,40% (4/10),50% (2/4),0/4,50% (5/10),20% (1/5),1/2,0/0,3/3,0/0,1/1
2017 Valencia $25K R32,W vs Guerrero Alvarez,58% (7/12),100% (7/7),4/6,50% (6/12),0% (0/6),3/7,1/2,2/2,0/0,0/0
2017 Benicarlo $15K R32,L vs Eguchi,40% (4/10),75% (3/4),2/5,56% (5/9),0% (0/5),0/3,0/0,1/1,0/0,0/0
2017 Vinaros $15K QF,L vs Bulgaru,30% (3/10),100% (3/3),1/5,67% (6/9),17% (1/6),2/3,0/0,0/0,0/0,0/0
2017 Vinaros $15K R32,W vs Marzal Martinez,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),5/5,2/2,0/0,1/1,0/0
2021 (1 matches),,66.7%,66.7%,42.9%,87.5%,0.0%,0.0%,-,100.0%,-,-
2019 (11 matches),,49.6%,76.8%,37.8%,56.4%,24.2%,69.4%,30.0%,40.0%,33.3%,60.0%
2017 (39 matches),,58.4%,87.6%,47.4%,52.8%,24.5%,62.0%,75.6%,72.7%,75.0%,83.3%
2016 (9 matches),,60.7%,81.5%,50.0%,62.5%,16.4%,56.4%,50.0%,28.6%,50.0%,33.3%
Career (60 matches),,57.2%,84.6%,46.2%,55.3%,22.6%,61.3%,65.6%,51.9%,68.0%,58.8%
