Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2021 La Bisbal dEmporda R32,L vs Danilovic,0.0%,-,8.6%,33.3%,2.5%,11.1%,0.0%,9.1%,25.0%,1.1%,50.0%,-53,-62
Career (1 matches),,0.0%,-,8.6%,33.3%,2.5%,11.1%,0.0%,9.1%,25.0%,1.1%,50.0%,-53,-62
