Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),178,401,220,1537,230,1478,170,1530,201,1405,519,134,,
2025,184,386,209,1543,269,1434,163,1545,203,1408,495,144
2024,199,348,227,1497,315,1375,175,1503,,,667,81
2023,299,230,,,,,,,,,,
2022,328,169,323,1332,314,1302,304,1296,,,,
2021,402,141,,,,,,,,,,
2020,337,157,,,,,,,,,394,183
2019,354,135,,,,,,,,,390,166
2018,358,105,,,,,,,,,414,121
2017,515,59,,,,,,,,,632,55
2016,1178,5,,,,,,,,,1024,14
