Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 W60+H La Bisbal D'Emporda R32,L vs Danilovic,33% (1/3),36% (4/11),0/0,0/0,46% (6/13),0/2,0/1,- (0/0),- (0/0)
2019 W25 Porto R32,W vs Gervais,100% (7/7),54% (7/13),2/5,1/4,17% (1/6),0/1,0/0,- (0/0),- (0/0)
2019 W25 Palmela R32,W vs Lanca,41% (7/17),83% (5/6),2/2,1/1,88% (7/8),0/0,0/0,- (0/0),- (0/0)
2019 W25 Madrid QF,L vs Sherif,56% (5/9),0% (0/2),0/0,0/0,43% (3/7),0/2,0/1,- (0/0),- (0/0)
2019 W25 Santa Margarita de Montbui R16,W vs Bassols Ribera,46% (6/13),55% (6/11),2/4,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles R32,L vs Bucsa,78% (7/9),23% (3/13),0/0,0/0,56% (5/9),1/3,0/1,40% (2/5),0% (0/4)
2019 W25 Tunis R16,L vs Cristian,25% (3/12),67% (2/3),0/0,0/0,50% (6/12),5/7,1/2,- (0/0),- (0/0)
2019 W25 Tunis R32,W vs Vicens Mas,42% (8/19),44% (8/18),2/5,1/1,50% (8/16),3/4,0/0,50% (3/6),67% (4/6)
2019 W25 Campinas R32,L vs Grymalska,31% (5/16),0% (0/4),0/0,0/0,67% (6/9),2/4,1/2,- (0/0),- (0/0)
2019 W25 Plantation FL R16,L vs Kratzer,43% (3/7),100% (2/2),0/0,0/0,64% (9/14),5/7,1/2,- (0/0),- (0/0)
2019 W25 Plantation FL R32,W vs Leykina,63% (5/8),78% (7/9),2/3,1/1,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 W25 Daytona Beach FL R32,L vs Zarazua,40% (4/10),27% (3/11),0/5,0/0,54% (7/13),1/3,0/1,50% (3/6),33% (2/6)
2017 Nules $25K R32,L vs Skamlova,14% (2/14),67% (2/3),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2017 Castellon $15K R16,L vs Gorgodze,60% (3/5),30% (3/10),0/0,0/0,14% (1/7),2/4,2/3,- (0/0),- (0/0)
2017 Castellon $15K R32,W vs Stefanini,50% (7/14),80% (8/10),2/2,1/1,50% (7/14),0/1,0/0,- (0/0),- (0/0)
2017 Valencia $25K R16,L vs Soler Espinosa,67% (6/9),33% (2/6),0/0,0/0,43% (3/7),4/6,0/1,33% (2/6),40% (2/5)
2017 Valencia $25K R32,W vs Guerrero Alvarez,55% (6/11),78% (7/9),2/4,1/1,33% (3/9),2/2,0/0,57% (4/7),57% (4/7)
2017 Benicarlo $15K R32,L vs Eguchi,100% (4/4),50% (3/6),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2017 Vinaros $15K QF,L vs Bulgaru,67% (4/6),60% (3/5),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2017 Vinaros $15K R32,W vs Marzal Martinez,58% (7/12),83% (5/6),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2021 (1 matches),,33.3%,36.4%,-,-,46.2%,0.0%,0.0%,-,-
2019 (11 matches),,47.2%,46.7%,41.7%,62.5%,54.4%,54.8%,33.3%,47.1%,37.5%
2017 (39 matches),,56.2%,52.8%,55.9%,51.0%,54.5%,44.4%,36.4%,54.4%,43.6%
2016 (9 matches),,61.8%,54.3%,66.7%,42.9%,50.0%,62.5%,66.7%,37.5%,50.0%
Career (60 matches),,54.9%,51.7%,54.3%,51.6%,53.5%,50.8%,46.0%,51.2%,43.0%
