Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Wimbledon R128,L vs Bertens,22% (2/9),50% (1/2),1/4,50% (4/8),0% (0/4),0/1,0/0,0/0,0/0,0/0
2019 Eastbourne R32,L vs Jabeur,25% (3/12),67% (2/3),0/3,36% (4/11),0% (0/4),2/2,1/1,0/1,0/0,0/0
2019 Roland Garros R128,W vs Pavlyuchenkova,47% (7/15),86% (6/7),0/1,21% (3/14),33% (1/3),4/4,1/1,0/0,1/1,0/0
2019 W60 La Bisbal D'Emporda R16,W vs Wickmayer,67% (8/12),88% (7/8),3/4,64% (7/11),29% (2/7),1/5,0/0,0/1,0/0,0/0
2019 Madrid Q1,L vs Kanepi,46% (6/13),83% (5/6),3/6,57% (8/14),13% (1/8),4/5,1/1,0/1,0/0,0/1
2019 Prague R16,L vs Wang,38% (5/13),80% (4/5),1/5,64% (9/14),22% (2/9),2/4,1/1,0/2,0/0,0/1
2019 Prague R32,W vs Paolini,75% (6/8),83% (5/6),1/1,25% (2/8),50% (1/2),4/4,1/1,0/0,1/1,0/0
2019 Stuttgart R32,L vs Bencic,33% (3/9),33% (1/3),1/4,44% (4/9),0% (0/4),0/1,0/0,1/1,0/0,1/1
2019 Stuttgart Q3,W vs Zvonareva,57% (8/14),75% (6/8),1/3,33% (5/15),20% (1/5),4/6,2/2,1/2,1/1,0/0
2019 Stuttgart Q2,W vs Kalinskaya,56% (5/9),100% (5/5),1/2,60% (6/10),67% (4/6),4/4,1/1,1/1,1/1,0/0
2019 Stuttgart Q1,W vs Rueffer,71% (5/7),100% (5/5),1/1,25% (2/8),50% (1/2),4/4,1/1,0/0,1/1,0/0
2019 Lugano R32,L vs Ferro,40% (4/10),25% (1/4),1/2,50% (5/10),20% (1/5),1/1,0/0,1/3,0/0,1/2
2019 Charleston R32,L vs Martic,33% (3/9),67% (2/3),1/4,56% (5/9),0% (0/5),0/2,0/0,0/1,0/0,0/0
2019 Charleston R64,W vs Schmiedlova,71% (10/14),100% (10/10),5/7,69% (9/13),22% (2/9),3/8,0/0,0/0,0/0,0/0
2019 Miami Q2,L vs Doi,44% (7/16),86% (6/7),3/6,40% (6/15),0% (0/6),3/5,0/0,1/1,0/0,1/1
2019 Miami Q1,W vs Mchale,60% (9/15),44% (4/9),1/5,47% (7/15),29% (2/7),2/3,1/1,2/2,1/1,1/1
2019 Guadalajara R32,L vs Schmiedlova,11% (1/9),100% (1/1),0/3,56% (5/9),20% (1/5),1/1,0/0,0/1,0/0,0/1
2019 Indian Wells Q1,L vs Wickmayer,25% (2/8),50% (1/2),1/4,56% (5/9),0% (0/5),1/1,0/0,0/1,0/0,0/1
2019 Indian Wells 125K R32,L vs Liu,58% (7/12),71% (5/7),2/6,67% (8/12),0% (0/8),1/4,0/0,0/2,0/0,0/1
2019 Fed Cup RR,W vs Jabeur,78% (7/9),71% (5/7),1/2,40% (4/10),50% (2/4),3/4,1/1,1/1,1/1,0/0
2019 (25 matches),,49.6%,79.4%,38.1%,46.0%,19.8%,67.0%,93.8%,38.5%,90.0%,38.5%
2018 (24 matches),,45.6%,78.8%,28.2%,50.7%,23.3%,62.0%,63.2%,56.5%,75.0%,66.7%
2017 (28 matches),,40.8%,82.3%,35.3%,48.8%,20.5%,67.0%,79.3%,51.7%,81.8%,55.6%
2016 (48 matches),,44.5%,76.6%,33.8%,42.0%,25.7%,68.1%,77.6%,63.0%,70.8%,50.0%
2015 (25 matches),,49.6%,85.2%,43.7%,51.3%,28.8%,67.3%,75.8%,60.7%,70.6%,54.5%
Career (241 matches),,45.8%,78.9%,32.7%,48.3%,23.2%,65.9%,76.0%,53.1%,73.7%,46.1%
