Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Wimbledon R128,L vs Bertens,50% (4/8),50% (1/2),0/0,0/0,56% (5/9),1/3,1/2,- (0/0),- (0/0)
2019 Eastbourne R32,L vs Jabeur,70% (7/10),50% (2/4),1/2,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2019 Roland Garros R128,W vs Pavlyuchenkova,46% (6/13),40% (6/15),2/4,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W60 La Bisbal D'Emporda R16,W vs Wickmayer,36% (4/11),58% (7/12),2/3,1/1,50% (5/10),0/1,0/0,60% (3/5),67% (4/6)
2019 Madrid Q1,L vs Kanepi,78% (7/9),50% (5/10),1/1,0/0,53% (8/15),1/3,1/2,- (0/0),- (0/0)
2019 Prague R16,L vs Wang,70% (7/10),50% (4/8),1/1,0/0,50% (7/14),3/5,2/3,- (0/0),- (0/0)
2019 Prague R32,W vs Paolini,88% (7/8),42% (5/12),2/3,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 Stuttgart R32,L vs Bencic,63% (5/8),20% (1/5),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2019 Stuttgart Q3,W vs Zvonareva,58% (11/19),43% (6/14),2/4,1/1,43% (3/7),1/2,0/0,- (0/0),- (0/0)
2019 Stuttgart Q2,W vs Kalinskaya,80% (8/10),71% (5/7),2/3,1/2,82% (9/11),3/3,0/0,- (0/0),- (0/0)
2019 Stuttgart Q1,W vs Rueffer,100% (7/7),63% (5/8),2/2,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2019 Lugano R32,L vs Ferro,46% (6/13),25% (1/4),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2019 Charleston R32,L vs Martic,50% (4/8),33% (2/6),0/0,0/0,38% (3/8),2/4,0/1,- (0/0),- (0/0)
2019 Charleston R64,W vs Schmiedlova,67% (6/9),53% (10/19),2/3,1/1,67% (14/21),1/2,0/0,- (0/0),- (0/0)
2019 Miami Q2,L vs Doi,56% (9/16),60% (6/10),1/2,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2019 Miami Q1,W vs Mchale,53% (10/19),27% (4/15),2/3,1/2,71% (12/17),0/1,0/0,60% (3/5),80% (4/5)
2019 Guadalajara R32,L vs Schmiedlova,50% (5/10),33% (1/3),0/0,0/0,60% (6/10),1/3,1/2,- (0/0),- (0/0)
2019 Indian Wells Q1,L vs Wickmayer,50% (4/8),33% (1/3),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2019 Indian Wells 125K R32,L vs Liu,50% (4/8),38% (5/13),1/2,0/0,38% (5/13),1/3,0/1,- (0/0),- (0/0)
2019 Fed Cup RR,W vs Jabeur,80% (8/10),42% (5/12),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 (25 matches),,60.7%,47.8%,64.6%,75.0%,51.7%,43.4%,43.5%,68.4%,55.0%
2018 (24 matches),,59.8%,46.3%,51.0%,60.0%,49.7%,35.0%,33.3%,46.4%,50.0%
2017 (28 matches),,52.6%,47.4%,44.4%,50.0%,51.5%,26.7%,33.3%,73.3%,48.4%
2016 (48 matches),,57.8%,47.2%,59.2%,62.2%,55.4%,48.5%,41.2%,54.8%,41.4%
2015 (25 matches),,57.3%,54.5%,45.2%,68.2%,54.4%,51.9%,54.5%,52.9%,44.4%
Career (241 matches),,56.5%,47.7%,52.8%,58.7%,51.7%,42.0%,41.7%,53.6%,45.9%
